,username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
186588,sana_pdc,2009,85,73,25-34,F,allemagne,"{'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1}",3.5,4.0,3.5,3.0,4.0,0.0,3.0
186589,John32389,2012,18,21,None,None,None,"{'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1}",3.5,4.0,3.5,3.0,4.0,0.0,3.0
186590,nyer_9new york,2009,74,66,None,None,None,"{'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1}",3.5,4.0,3.5,3.0,4.0,0.0,3.0
186591,"ManuelLoveLondres, ",2010,107,536,35-49,H,royaume-uni,"{'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1}",3.5,4.0,3.5,3.0,4.0,0.0,3.0
186592,png9bluewinch,2011,4,23,None,None,suisse,"{'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1}",3.5,4.0,3.5,3.0,4.0,0.0,3.0
186593,Osulx,2012,2,0,None,None,None,"{'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1}",3.5,4.0,3.5,3.0,4.0,0.0,3.0
186594,BinnazBA,2012,8,22,None,None,suisse,"{'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1}",3.5,4.0,3.5,3.0,4.0,0.0,3.0
186595,aknarb,2011,21,87,35-49,None,suisse,"{'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1}",3.5,4.0,3.5,3.0,4.0,0.0,3.0
186596,mmogalle,2011,10,13,None,None,suisse,"{'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1}",3.5,4.0,3.5,3.0,4.0,0.0,3.0
186597,berberprinzessin,2008,32,88,25-34,F,allemagne,"{'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1}",3.5,4.0,3.5,3.0,4.0,0.0,3.0
186598,GolfGuyTexas,2008,80,35,65+,H,None,"{'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1}",3.5,4.0,3.5,3.0,4.0,0.0,3.0
186729,Gabizrh,2012,51,322,25-34,F,suisse,"{'Suisse': 3, 'Europe_centrale': 3, 'Europeenne': 2, 'Pub': 1, 'Internationale': 1, 'Bar': 1}",4.14,4.14,4.14,3.86,4.04,0.21,2.21
186972,lucyinthesky2019,2016,17,8,None,None,suisse,"{'Pub': 1, 'Bar': 1}",4.0,0.0,4.0,4.0,0.0,0.0,1.0
186973,"dipdotTadworth, ",2019,2,1,None,None,royaume-uni,"{'Suisse': 1, 'Pub': 1, 'Nigerian': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Africaine': 1}",3.5,3.5,3.5,3.5,0.0,0.0,2.0
186974,Tigreporteno77,2013,15,170,None,None,None,"{'Suisse': 2, 'Pub': 1, 'Nigerian': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Africaine': 1}",3.88,3.5,3.88,3.88,0.0,0.0,2.0
186975,Explore765336,2018,3,1,None,None,None,"{'Suisse': 1, 'Pub': 1, 'Nigerian': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Africaine': 1}",3.5,3.5,3.5,3.5,0.0,0.0,2.0
186976,PoulomisAbode,2017,56,21,None,None,None,"{'Suisse': 1, 'Pub': 1, 'Nigerian': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Africaine': 1}",3.5,3.5,3.5,3.5,0.0,0.0,2.0
187005,wildm116,2017,24,4,None,None,suisse,"{'Saine': 1, 'Indienne': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
187045,R0berta33,2013,70,128,None,None,italie,{'Cafe': 1},4.0,4.5,4.5,4.0,0.0,0.0,2.0
187047,"Stephen BIpswich, ",2014,75,36,None,None,royaume-uni,"{'Pub': 1, 'Bar': 1}",3.5,0.0,5.0,4.0,0.0,0.0,2.0
187048,B9641ALdanielk,2013,3,3,None,None,None,"{'Pub': 1, 'Bar': 1}",3.5,0.0,5.0,4.0,0.0,0.0,2.0
187102,siaknr,2019,10,9,None,None,suisse,"{'Pub': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,4.0,4.0,0.0,0.0,1.0
187103,Susanellen26Silver ,2010,16,15,None,None,None,"{'Pub': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,4.0,4.0,0.0,0.0,1.0
187104,williamsY5596PT,2015,21,5,None,None,suisse,"{'Pub': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,4.0,4.0,0.0,0.0,1.0
187105,"KevinAmiss74Milton Keynes, ",2014,44,27,35-49,H,royaume-uni,"{'Pub': 1, 'Europeenne': 1, 'Bar': 1}",3.5,3.5,4.0,4.0,0.0,0.0,1.0
187122,David F,2012,124,42,None,None,australie,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Bar': 1, 'Allemande': 1}",4.0,4.0,3.5,4.0,3.5,0.0,2.0
187192,LeeleeBy,2014,6,2,None,None,suisse,"{'Saine': 1, 'Internationale': 1, 'Europe_centrale': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
187304,David S,2010,1,2,None,None,suisse,"{'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1}",4.0,4.0,3.5,3.5,4.0,0.0,2.0
187311,GaryRask,2016,76,120,35-49,H,suisse,"{'Europeenne': 3, 'Francaise': 2, 'Suisse': 1, 'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Bar': 1}",4.15,4.03,4.03,3.65,3.09,0.0,2.0
187323,Nicoletta S,2009,102,55,25-34,F,italie,"{'Italienne': 2, 'Pub': 1, 'Pizza': 1, 'Europeenne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.06,4.06,4.06,4.06,4.11,0.0,2.0
187466,Jethro_CHF,2008,65,318,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.5,4.5,3.5,4.5,1.0,3.0
187480,Markus H,2014,5,5,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.5,4.5,3.5,4.5,1.0,3.0
187506,BinnazBA,2012,8,22,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.5,4.5,3.5,4.5,1.0,3.0
187638,Kevin H,2016,21,16,None,None,canada,"{'Internationale': 1, 'Bar': 1}",3.0,3.0,3.0,2.5,0.0,0.0,2.0
187727,deniseb41,2013,164,105,None,None,italie,"{'Italienne': 2, 'Pub': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.28,2.5,2.5,2.5,2.78,0.0,2.0
187756,SAMY1407,2015,45,27,None,None,italie,{},,,,,,,
187800,grizzlyvalsesiano,2016,64,32,None,None,italie,{},,,,,,,
187831,"valerial0catelliLondres, ",2017,6,5,None,None,royaume-uni,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187833,twigabea,2008,87,72,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187834,giacomol935,2014,3,3,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187835,mickyrigo23,2019,5,4,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187836,601mirelab,2018,21,15,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187837,bertolauCasale Corte ,2008,45,245,25-34,H,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187838,SyaChan,2012,197,293,25-34,F,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187857,O3281YKlucaf,2017,7,6,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187858,Trabateo,2019,69,46,None,None,italie,"{'Italienne': 3, 'Pub': 1, 'Lombarde': 1, 'Italie_du_Nord': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.17,2.83,2.83,2.83,3.0,0.0,1.67
187859,framp90,2018,4,5,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187860,SAMY1407,2015,45,27,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187861,fra_zai,2016,162,71,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187862,ehthan,2012,21,16,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187863,MyNameIsMarioItalie,2011,42,19,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187864,Maroccolove,2019,5,4,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187865,lucagrazianomOleggio ,2010,137,118,35-49,H,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187866,N8182GYmartinagOleggio ,2016,13,15,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187867,maryviolagProvince of ,2019,4,4,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187868,X2770HBstefaniam,2019,1,1,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187869,Cireseu,2010,5,147,50-64,H,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187870,barbaradA7120BF,2016,33,17,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187895,cristinacH7522YB,2018,6,5,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187896,unacoppiainmoto,2014,109,99,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187897,marco c,2012,29,61,25-34,H,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187898,Sanny BBuscate,2014,21,14,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187899,Luca DPietra ,2015,65,36,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187900,Monica R,2012,41,221,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187901,Claudia THettstadt,2012,36,22,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187902,alis-camba,2015,14,16,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187911,claudia_camminando,2009,6,134,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187912,gargio5,2013,29,12,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187913,francescaa556,2012,10,11,25-34,F,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187914,laura g,2012,136,93,35-49,F,italie,"{'Italienne': 2, 'Sushi': 1, 'Pub': 1, 'Pizza': 1, 'Japonaise': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Asiatique': 1}",3.89,2.75,2.46,2.61,1.79,0.0,1.29
187915,"GigionalaManchester, ",2012,29,11,None,None,royaume-uni,"{'Italienne': 4, 'Pub': 2, 'Brasserie_gastronomique': 2, 'Bar_a_bieres': 2, 'Bar': 2}",4.5,4.5,4.5,4.25,4.75,0.5,2.0
187916,morena r,2013,41,28,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187917,rossopaco,2013,30,26,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187918,baldtizyProvince of ,2008,40,659,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187919,mariaOmegna12,2015,9,8,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187920,Lailetta32,2017,126,45,None,None,None,"{'Italienne': 3, 'Pub': 1, 'Grillades': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",3.73,2.41,2.41,2.27,1.82,0.0,1.64
187921,chiccachaCassano ,2013,908,437,None,None,italie,"{'Italienne': 3, 'Steakhouse': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Amerique_centrale': 1}",4.32,4.32,4.32,4.14,4.64,0.0,2.0
187922,laurasagliaschi,2016,10,10,50-64,F,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187923,Gianluca G,2015,18,17,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187924,563gabrieled,2014,24,16,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187925,IsaesaLa ,2015,50,24,None,None,italie,"{'Italienne': 2, 'Pub': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,2.5,2.5,2.5,2.78,0.0,1.11
187926,N8600JFvalentinab,2016,6,6,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187927,giulygau,2014,6,5,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187935,ozzyr2014,2014,36,22,35-49,H,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187936,pinobenelli,2012,7,193,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187937,chiaralokCasorate ,2009,25,130,35-49,F,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187938,gabrielemX7678KW,2016,35,23,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187939,guidocarlopcorbetta,2011,24,17,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187940,pispisPiemontPiemont,2010,18,16,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187941,506annalisav,2015,15,9,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187942,Z8423MSelisamBusto ,2017,19,13,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187943,giacomo amilano,2012,140,57,None,None,None,"{'Italienne': 3, 'Pub': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.31,3.81,3.56,3.69,4.25,0.0,2.0
187944,bvale2000,2011,123,86,None,None,italie,"{'Italienne': 2, 'Pub': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.25,4.75,0.5,2.0
187945,Scuba16,2013,2,2,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187946,ele93trItalie,2015,88,58,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187947,LT5d,2015,120,83,50-64,H,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187948,villadossolapaolo69,2012,36,27,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187949,vegotr,2012,72,66,25-34,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187950,CarolinaCosenza,2012,53,81,25-34,F,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187951,Lorena N,2015,107,97,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187952,stresaconcierge,2016,71,35,35-49,F,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187953,egc_11,2011,33,50,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187954,xxxPhAIxxx,2016,77,25,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187955,Manuel73,2010,378,165,None,None,italie,"{'Italienne': 2, 'Pub': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.34,4.62,4.47,4.31,3.19,0.0,1.75
187956,ivan_76_11,2011,42,38,35-49,H,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187957,Skylab65,2016,21,20,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187958,jemasa2008,2012,32,40,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187959,Paolo862,2009,76,87,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187960,664dinom,2016,68,55,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187961,celinedadaSesto ,2013,232,180,35-49,F,italie,"{'Italienne': 2, 'Pub': 1, 'Lombarde': 1, 'Italie_du_Nord': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.22,4.22,4.22,3.94,4.44,0.0,2.0
187962,SimoeAlbe,2015,1,28,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187963,grizzlyvalsesiano,2016,64,32,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187964,davidelt,2011,45,22,35-49,H,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187965,lidiabolsi,2016,8,6,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187966,Pequena76,2008,7,37,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187967,mauro R,2015,10,3,35-49,H,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187968,skimaff,2013,21,14,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187986,EdoBrego,2014,3,1,None,None,None,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187987,Dadedandre,2014,1,0,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187988,Gibba67,2013,48,327,50-64,H,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187994,jonaso76,2014,10,10,None,None,emirats arabes unis,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,4.5,0.0,0.0,2.0
188046,helvetica-10_,2016,147,67,None,None,suisse,"{'Suisse': 5, 'Europeenne': 5, 'Traiteur': 3, 'Europe_centrale': 3, 'Italienne': 2, 'Internationale': 2, 'Bar_a_vins': 2, 'Steakhouse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Diner': 1, 'Cafe': 1, 'Allemande': 1}",4.52,2.48,2.4,2.4,0.27,0.0,2.2
188051,GladiusHelveticus,2015,80,17,65+,H,suisse,"{'Europeenne': 4, 'Suisse': 3, 'Pizza': 2, 'Italienne': 2, 'Pub': 1, 'Pakistanaise': 1, 'Mediterraneenne': 1, 'Bar': 1}",4.16,3.48,3.3,3.36,1.16,0.0,1.77
188120,Moijenquarantainebie,2020,1,1,None,None,suisse,"{'Suisse': 1, 'Pub': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
