,username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
252671,856chantalh,2022,3,1,None,None,None,"{'Europeenne': 2, 'Suisse': 1, 'Pizza': 1, 'Italienne': 1, 'Cafe': 1}",4.33,4.33,4.33,4.25,0.67,0.0,2.0
252672,fhjfrh,2019,1,1,None,None,None,"{'Europeenne': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
252673,MarcLavi,2019,5,3,None,None,suisse,"{'Europeenne': 3, 'Suisse': 2, 'Francaise': 1, 'Cafe': 1}",4.17,4.17,4.17,4.11,2.44,0.0,2.0
252674,Gazpatxa,2019,2,1,None,None,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Francaise': 1, 'Cafe': 1}",4.28,4.28,4.28,4.28,2.0,0.0,2.0
252675,Odyssey730896,2017,1,2,None,None,None,"{'Europeenne': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
252676,crioli2016,2009,24,14,None,None,france,"{'Europeenne': 2, 'Suisse': 1, 'Francaise': 1, 'Cafe': 1}",4.25,4.25,4.25,4.25,2.25,0.0,2.0
252677,renaudb955,2016,38,13,None,None,None,"{'Europeenne': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
252678,Z5074HGsandras,2009,4,51,None,None,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Fusion': 1, 'Cafe': 1}",4.5,4.5,4.5,4.4,0.9,0.0,2.0
252679,"Genny02Londres, ",2011,139,65,None,None,royaume-uni,"{'Europeenne': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
252680,Binthemountain,2018,2,2,None,None,None,"{'Europeenne': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
252681,travellernr12017,2017,1,1,None,None,suisse,"{'Europeenne': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
252684,AriadneAusNaxos,2019,13,3,None,None,None,"{'Europeenne': 4, 'Suisse': 3, 'Francaise': 1, 'Cafe': 1}",3.78,2.97,2.84,2.84,1.5,0.0,2.0
252738,bnt_dlll,2014,327,240,35-49,H,suisse,"{'Suisse': 5, 'Internationale': 2, 'Europeenne': 2, 'Restauration_rapide': 1, 'Francaise': 1, 'Cafe': 1, 'Bar': 1, 'Australienne': 1, 'Americaine': 1}",4.52,3.48,3.38,3.12,1.23,0.0,2.0
252782,Patricel1088,2016,29,258,None,None,None,"{'Europeenne': 3, 'Suisse': 2, 'Francaise': 1, 'Cafe': 1}",4.17,4.5,4.33,4.17,2.83,0.0,2.0
252854,Natalie L,2014,8,4,None,None,None,"{'Suisse': 2, 'Europeenne': 2, 'Pizza': 1, 'Italienne': 1, 'Francaise': 1}",4.54,4.86,4.86,4.36,4.54,0.0,2.0
252894,michelfrippiat,2015,4,4,65+,H,belgique,"{'Europeenne': 2, 'Suisse': 1, 'Francaise': 1, 'Cafe': 1}",4.25,4.25,4.25,4.25,2.25,0.0,2.0
252898,ZazieGryon,2009,14,101,None,None,None,"{'Suisse': 6, 'Europeenne': 6, 'Francaise': 5, 'Mediterraneenne': 1, 'Italienne': 1, 'Cafe': 1}",4.5,4.06,4.01,3.8,2.36,0.0,1.73
253065,PCLav51,2013,48,36,None,None,france,"{'Europeenne': 3, 'Suisse': 2, 'Francaise': 1, 'Cafe': 1}",4.36,4.36,4.36,4.18,2.75,0.0,2.0
253142,Michael M,2013,15,78,None,None,australie,"{'Suisse': 1, 'Fusion': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
253202,"bandaStamfordStamford, ",2010,319,98,50-64,H,royaume-uni,{'Cafe': 1},4.5,0.0,0.0,0.0,0.0,0.0,0.0
253203,"tjfclilySpeldhurst, ",2013,154,77,65+,F,royaume-uni,"{'Europeenne': 2, 'Thai': 1, 'Suisse': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Cafe': 1, 'Asiatique': 1}",4.33,2.67,2.67,2.5,1.5,0.0,1.33
253222,"Chill040Eindhoven, ",2014,68,24,None,None,pays-bas,"{'Europeenne': 5, 'Suisse': 4, 'Italienne': 2, 'Europe_centrale': 2, 'Autrichienne': 2, 'Pizza': 1, 'Mediterraneenne': 1, 'Hongroise': 1, 'Grillades': 1, 'Cafe': 1, 'Bar': 1, 'Americaine': 1}",4.26,4.17,3.91,4.02,0.83,0.0,2.0
253277,Explorer00377842881,2019,2,3,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,4.5,0.0,2.0
253278,Shinokunoken,2016,3,3,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,4.5,0.0,2.0
253279,EricNY152,2016,123,63,None,None,None,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,4.5,0.0,2.0
253280,AnemoneRi,2007,44,223,None,None,finlande,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,4.5,0.0,2.0
253281,Kells331,2011,46,34,None,None,None,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,4.5,0.0,2.0
253282,Lars E,2013,267,114,50-64,H,suisse,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,4.5,0.0,2.0
253283,biosafety-guy,2012,2755,639,None,None,royaume-uni,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,4.5,0.0,2.0
253284,Thobur,2011,171,88,None,None,None,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,4.5,0.0,2.0
253285,CHINCH43,2013,381,550,50-64,H,None,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,4.5,0.0,2.0
253286,Harvinder S B,2013,154,77,65+,F,royaume-uni,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,4.5,0.0,2.0
253409,Brirox,2009,88,167,50-64,F,suisse,"{'Italienne': 8, 'Europeenne': 8, 'Francaise': 6, 'Suisse': 5, 'Pizza': 4, 'Mediterraneenne': 3, 'Sushi': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",4.04,4.1,4.0,3.92,2.74,0.06,2.0
253413,Jonad71,2016,51,33,35-49,None,suisse,"{'Mediterraneenne': 2, 'Italienne': 2, 'Francaise': 2, 'Pizza': 1, 'Europeenne': 1, 'Cafe': 1}",4.5,4.75,4.62,4.38,2.12,0.25,2.0
253428,Xeni25,2011,277,161,50-64,F,suisse,"{'Tunisienne': 1, 'Mediterraneenne': 1}",4.0,0.0,0.0,0.0,0.0,0.0,1.0
253432,700gigi,2018,4,5,None,None,suisse,"{'Suisse': 3, 'Europeenne': 3, 'Francaise': 1, 'Cafe': 1}",4.0,1.17,1.17,1.17,0.0,0.0,1.67
253599,marius0690,2019,1,1,None,None,None,"{'Saine': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Diner': 1, 'Cafe': 1}",4.0,3.0,3.0,3.0,0.0,0.0,2.0
253600,Amandine_waelti,2019,1,1,None,None,None,"{'Saine': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Diner': 1, 'Cafe': 1}",4.0,3.0,3.0,3.0,0.0,0.0,2.0
253610,DomL240,2018,2,1,None,None,suisse,"{'Saine': 1, 'Pizza': 1, 'Italienne': 1, 'Cafe': 1, 'Bar_a_vins': 1}",4.83,0.67,0.58,0.0,0.0,0.0,1.83
253644,shap2018,2015,3,3,None,None,france,"{'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1, 'Cafe': 1}",4.25,4.25,4.0,3.75,1.75,0.0,2.0
253781,Z6405PQpascalm,2007,11,4,None,None,suisse,"{'Francaise': 3, 'Europeenne': 3, 'Suisse': 2, 'Europe_centrale': 1, 'Americaine': 1}",4.25,3.38,3.25,3.0,2.12,0.25,2.25
253844,claudinebP2821ON,2022,2,2,None,None,None,{},4.5,5.0,5.0,4.5,0.0,0.0,0.0
253845,denbouc1,2015,6,8,None,None,france,{},4.5,5.0,5.0,4.5,0.0,0.0,0.0
253846,serges448,2020,4,3,None,None,None,{},4.5,5.0,5.0,4.5,0.0,0.0,0.0
253847,davidsD7987XX,2014,10,5,None,None,suisse,{},4.5,5.0,5.0,4.5,0.0,0.0,0.0
253848,pierrecJ5617ZX,2016,36,26,None,None,suisse,"{'Suisse': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.75,5.0,4.5,0.0,0.0,1.0
254033,tchoutchao,2014,14,12,None,None,suisse,"{'Restauration_rapide': 2, 'Suisse': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Internationale': 1, 'Indienne': 1, 'Francaise': 1, 'Europeenne': 1}",4.16,4.16,4.0,4.03,1.09,0.0,1.31
254063,Tropdemonde,2011,22,16,35-49,H,suisse,"{'Suisse': 4, 'Francaise': 4, 'Europeenne': 4}",4.41,4.48,4.64,4.2,3.07,0.0,2.32
254064,El_cintro,2015,2,2,None,None,None,{'Francaise': 1},3.5,3.0,3.5,2.5,0.0,0.0,3.0
254065,381niklasl,2015,48,48,35-49,H,suisse,{'Francaise': 1},3.5,3.0,3.5,2.5,0.0,0.0,3.0
254130,cocco342014,2014,7,8,None,None,suisse,"{'Suisse': 1, 'Italienne': 1, 'Europeenne': 1}",4.0,4.0,4.5,4.5,4.0,0.0,1.0
254350,Ade_yve,2019,1,1,None,None,None,{'Cafe': 1},4.5,4.5,4.0,4.0,0.0,0.0,2.0
254351,Olivier-et-Carole,2016,2,2,None,None,suisse,{'Cafe': 1},4.5,4.5,4.0,4.0,0.0,0.0,2.0
254352,MrSwann444,2010,1,39,None,None,suisse,{'Cafe': 1},4.5,4.5,4.0,4.0,0.0,0.0,2.0
254513,Smahadi,2012,6,7,35-49,F,suisse,"{'Pizza': 1, 'Italienne': 1}",4.0,4.5,5.0,4.5,0.0,0.0,2.0
254514,peterendel,2018,1,1,None,None,suisse,"{'Pizza': 1, 'Italienne': 1}",4.0,4.5,5.0,4.5,0.0,0.0,2.0
254515,610hanspeterr,2012,44,39,None,None,None,"{'Pizza': 1, 'Italienne': 1}",4.0,4.5,5.0,4.5,0.0,0.0,2.0
254516,Damiano G,2015,3,2,None,None,None,"{'Pizza': 1, 'Italienne': 1}",4.0,4.5,5.0,4.5,0.0,0.0,2.0
254517,EstherD1706,2016,10,11,None,None,None,"{'Pizza': 1, 'Italienne': 1}",4.0,4.5,5.0,4.5,0.0,0.0,2.0
254518,Barbaros D,2015,11,6,None,None,suisse,"{'Pizza': 1, 'Italienne': 1}",4.0,4.5,5.0,4.5,0.0,0.0,2.0
254519,mozzi01,2016,11,9,None,None,None,"{'Pizza': 1, 'Italienne': 1}",4.0,4.5,5.0,4.5,0.0,0.0,2.0
254527,Gery M,2014,152,72,65+,H,suisse,"{'Pizza': 1, 'Italienne': 1}",4.0,4.5,5.0,4.5,0.0,0.0,2.0
254582,vinou80s,2013,19,12,None,None,suisse,"{'Sushi': 1, 'Fusion': 1, 'Europeenne': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
254599,DavidEisendle,2016,105,40,None,None,suisse,"{'Italienne': 1, 'Cafe': 1}",4.17,0.0,0.0,0.0,0.0,0.0,2.0
254602,MiguelB3397,2018,2,2,None,None,None,{'Cafe': 1},4.5,0.0,0.0,0.0,0.0,0.0,2.0
254603,EmmaL4750,2016,1,1,None,None,None,{'Restauration_rapide': 1},3.0,0.0,0.0,0.0,0.0,0.0,1.0
254604,MarceloP790,2011,4,55,None,None,suisse,"{'Mediterraneenne': 1, 'Cafe': 1, 'Americaine': 1}",3.5,3.5,3.5,3.5,0.0,0.0,2.0
254605,Olivier9375,2018,3,3,None,None,france,"{'Mediterraneenne': 1, 'Cafe': 1, 'Americaine': 1}",3.5,3.5,3.5,3.5,0.0,0.0,2.0
254606,outnum_3_ered,2014,43,25,None,None,suisse,"{'Suisse': 1, 'Mediterraneenne': 1, 'Europeenne': 1, 'Diner': 1, 'Cafe': 1, 'Bar': 1, 'Americaine': 1}",3.5,3.92,3.92,3.92,2.92,0.0,2.0
254607,Andreas L,2011,9,9,None,None,suisse,"{'Mediterraneenne': 1, 'Cafe': 1, 'Americaine': 1}",3.5,3.5,3.5,3.5,0.0,0.0,2.0
254660,Berrydog,2012,46,30,None,None,None,"{'Europeenne': 1, 'Cafe': 1}",4.0,4.0,4.0,3.5,4.5,0.0,2.0
254661,HiperSantiaguina,2010,122,219,50-64,F,chili,"{'Europeenne': 1, 'Cafe': 1}",4.0,4.0,4.0,3.5,4.5,0.0,2.0
254662,Dudekica,2007,156,426,None,None,suisse,"{'Europeenne': 1, 'Cafe': 1}",4.0,4.0,4.0,3.5,4.5,0.0,2.0
254663,bianca f,2013,22,11,None,None,italie,"{'Europeenne': 1, 'Cafe': 1}",4.0,4.0,4.0,3.5,4.5,0.0,2.0
254696,G1923JTpeterm,2012,265,184,35-49,H,suisse,"{'Europeenne': 1, 'Americaine': 1}",4.0,4.0,3.5,3.5,4.0,0.0,2.0
254701,mariax2014,2010,29,25,None,None,suisse,"{'Europeenne': 1, 'Americaine': 1}",4.0,4.0,3.5,3.5,4.0,0.0,2.0
254716,FreddyFresh,2013,38,40,None,None,suisse,"{'Mediterraneenne': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Espagnole': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
254752,Flauschkeks,2018,19,8,None,None,suisse,{},,,,,,,
254853,Schnidrig3563,2022,1,1,None,None,None,"{'Steakhouse': 1, 'Restaurants_de_biere': 1, 'Pub': 1, 'Grillades': 1, 'Cafe': 1, 'Bar': 1}",4.5,0.0,0.0,0.0,0.0,0.0,0.0
254854,dschwerzmann,2012,10,53,35-49,H,suisse,"{'Steakhouse': 1, 'Restaurants_de_biere': 1, 'Pub': 1, 'Grillades': 1, 'Cafe': 1, 'Bar': 1}",4.5,0.0,0.0,0.0,0.0,0.0,0.0
254855,Strohriegl,2021,3,2,None,None,suisse,"{'Steakhouse': 2, 'Restaurants_de_biere': 2, 'Pub': 2, 'Grillades': 2, 'Cafe': 2, 'Bar': 2}",4.5,0.0,0.0,0.0,0.0,0.0,0.0
254856,Guida66,2016,21,13,None,None,suisse,"{'Steakhouse': 1, 'Restaurants_de_biere': 1, 'Pub': 1, 'Grillades': 1, 'Cafe': 1, 'Bar': 1}",4.5,0.0,0.0,0.0,0.0,0.0,0.0
254857,Pablohorw,2013,7,9,None,None,suisse,"{'Steakhouse': 1, 'Restaurants_de_biere': 1, 'Pub': 1, 'Grillades': 1, 'Cafe': 1, 'Bar': 1}",4.5,0.0,0.0,0.0,0.0,0.0,0.0
254862,dimitriosm116,2015,22,22,None,None,None,"{'Suisse': 1, 'Pub': 1, 'Moderne': 1, 'Europeenne': 1, 'Britannique': 1, 'Bar': 1}",4.28,4.28,4.0,3.78,4.22,0.0,2.0
254863,CliveColert,2019,3,3,None,None,None,"{'Pub': 1, 'Britannique': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.5,0.0,2.0
254864,StevenB3829,2012,1,1,None,None,None,"{'Pub': 1, 'Britannique': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.5,0.0,2.0
254865,bkotlinski,2018,1,1,None,None,suisse,"{'Pub': 1, 'Britannique': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.5,0.0,2.0
254866,DermotH_13,2012,31,63,None,None,suisse,"{'Pub': 1, 'Britannique': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.5,0.0,2.0
254867,bazdog_drei,2016,3,3,None,None,suisse,"{'Pub': 1, 'Britannique': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.5,0.0,2.0
254868,josephdE1358WC,2018,3,2,None,None,None,"{'Pub': 1, 'Britannique': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.5,0.0,2.0
254869,paulryan76,2018,2,2,None,None,suisse,"{'Pub': 1, 'Britannique': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.5,0.0,2.0
254870,LuxyNambourNambour,2009,29,19,None,None,None,"{'Pub': 1, 'Britannique': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.5,0.0,2.0
254871,"FlavioRomero1973Vinhedo, ",2012,54,26,None,None,None,"{'Pub': 1, 'Britannique': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.5,0.0,2.0
254872,"Alana NPortsmouth, ",2014,21,8,None,None,royaume-uni,"{'Pub': 1, 'Britannique': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.5,0.0,2.0
254873,"ruthy1982Oxford, ",2009,186,101,25-34,F,royaume-uni,"{'Pub': 1, 'Britannique': 1, 'Bar': 1}",4.0,4.0,4.0,3.5,4.5,0.0,2.0
254934,Fredy K,2013,305,308,65+,H,suisse,{},,,,,,,
254969,Marco M,2013,6,5,None,None,suisse,"{'Suisse': 1, 'Italienne': 1, 'Europeenne': 1, 'Espagnole': 1}",4.0,4.5,5.0,4.0,0.0,0.0,0.0
254999,micheledC4867CR,2011,915,495,35-49,H,None,"{'Thai': 1, 'Chinoise': 1, 'Asiatique': 1}",4.0,4.0,4.0,3.5,3.5,0.0,2.0
255019,Shane B,2015,34,20,None,None,australie,"{'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
255020,Darling_et_Darling,2009,138,120,35-49,H,france,"{'Sushi': 1, 'Suisse': 1, 'Japonaise': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Asiatique': 1}",4.0,4.0,3.94,3.44,3.94,0.0,2.56
255045,ClaireHeart80,2008,6,85,None,None,suisse,"{'Italienne': 2, 'Pizza': 1, 'Mediterraneenne': 1, 'Indienne': 1, 'Cafe': 1, 'Bar_a_vins': 1, 'Bar': 1, 'Asiatique': 1}",4.17,4.33,4.33,4.17,3.83,0.0,2.0
255124,parentpono,2014,10,7,25-34,F,suisse,"{'Suisse': 2, 'Soupes': 1, 'Europeenne': 1, 'Diner': 1, 'Cafe': 1, 'Bar': 1}",4.5,1.5,1.33,1.17,1.67,0.0,1.33
255161,Katymill2014,2014,46,24,None,None,royaume-uni,"{'Suisse': 2, 'Europeenne': 2, 'Europe_centrale': 2, 'Pizza': 1, 'Italienne': 1, 'Diner': 1, 'Cafe': 1}",4.5,4.28,4.0,4.0,2.0,0.0,2.0
255231,Katerina S,2012,51,34,65+,H,None,{},5.0,5.0,5.0,4.5,4.5,1.0,3.0
255237,adventureseeker42,2007,11,7,None,None,None,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Diner': 1, 'Cafe': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
255244,C R,2008,17,17,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,0.0,1.0,2.0
255430,IBTREK,2019,4,2,None,None,None,"{'Europeenne': 3, 'Suisse': 2, 'Francaise': 2, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Cafe': 1}",4.19,4.38,4.0,4.0,2.77,0.0,2.77
255498,Peter R,2004,122,34,50-64,H,suisse,"{'Suisse': 1, 'Internationale': 1, 'Francaise': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.5,4.5,4.5,4.5,4.5,0.0,3.0
255739,Michael S,2014,72,31,65+,H,irlande,"{'Saine': 1, 'Autrichienne': 1}",4.5,4.5,4.5,4.5,4.5,0.0,2.0
255879,tiber2020,2020,27,5,None,None,suisse,"{'Europeenne': 14, 'Suisse': 9, 'Francaise': 6, 'Asiatique': 5, 'Pizza': 4, 'Italienne': 3, 'Cafe': 3, 'Mediterraneenne': 2, 'Caraibes': 2, 'Thai': 1, 'Sushi': 1, 'Saine': 1, 'Pub': 1, 'Japonaise': 1, 'Chinoise': 1, 'Bar': 1}",4.13,3.87,3.81,3.75,1.37,0.0,1.95
255916,amcp5,2010,147,149,None,None,france,"{'Europeenne': 3, 'Suisse': 2, 'Francaise': 1, 'Cafe': 1}",4.17,4.17,4.17,3.83,4.17,0.0,2.0
256050,YuliaGR,2011,150,52,25-34,F,russie,"{'Europeenne': 2, 'Suisse': 1, 'Cafe': 1}",3.86,4.0,3.86,4.0,2.86,0.0,2.0
256087,Steph3669,2014,87,81,None,None,france,"{'Francaise': 2, 'Suisse': 1, 'Europeenne': 1, 'Cafe': 1}",4.0,4.0,4.25,4.0,2.0,0.0,1.5
256095,PIERRE-EMMANUEL M,2016,106,46,None,None,guyane francaise,"{'Suisse': 8, 'Europeenne': 7, 'Pizza': 3, 'Francaise': 3, 'Internationale': 2, 'Cafe': 2}",4.33,4.29,4.26,4.0,2.99,0.0,2.0
256105,232evelynew,2016,16,5,None,None,None,"{'Europeenne': 2, 'Suisse': 1, 'Francaise': 1, 'Cafe': 1}",4.0,4.0,4.0,3.75,4.0,0.0,2.0
256135,s_bastienb437,2016,1,1,None,None,suisse,"{'Pub': 1, 'Cafe': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1, 'Bar': 1}",5.0,0.0,0.0,0.0,0.0,0.0,0.0
256136,enzosanden,2020,1,1,None,None,None,"{'Pub': 1, 'Cafe': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1, 'Bar': 1}",5.0,0.0,0.0,0.0,0.0,0.0,0.0
256163,NaoL17,2018,2,2,None,None,None,"{'Europeenne': 1, 'Cafe': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
256164,nedarmor,2016,93,46,None,None,france,"{'Europeenne': 1, 'Cafe': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
256165,coretton,2017,1,1,None,None,None,"{'Europeenne': 1, 'Cafe': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
256166,frbscoundrianos,2016,3,2,None,None,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Cafe': 1}",4.0,4.25,4.25,4.0,4.5,0.0,2.0
256167,nyam2014,2014,21,16,None,None,australie,"{'Europeenne': 1, 'Cafe': 1}",4.0,4.0,4.0,4.0,4.0,0.0,2.0
256288,Michael S,2010,20,9,50-64,H,australie,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.5,4.5,4.0,5.0,0.0,2.0
256290,Mark L,2015,2,3,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.5,4.5,4.0,5.0,0.0,2.0
256371,,2010,36,33,None,None,None,"{'Moderne': 1, 'Fusion': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.5,4.5,1.0,3.0
256374,aniquepeters,2016,6,2,None,None,suisse,"{'Suisse': 1, 'Grecque': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,0.0,0.0,0.0,0.0,0.0,2.0
256375,"cg2792Angleterre, ",2015,1323,260,25-34,F,royaume-uni,"{'Suisse': 1, 'Grecque': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,0.0,0.0,0.0,0.0,0.0,2.0
256376,AWeltenbummler,2015,39,21,25-34,None,suisse,"{'Suisse': 1, 'Sicilienne': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Grecque': 1, 'Europeenne': 1, 'Cafe': 1}",4.0,0.0,0.0,0.0,0.0,0.0,1.67
256377,uschi74,2016,2,3,None,None,suisse,"{'Suisse': 1, 'Grecque': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,0.0,0.0,0.0,0.0,0.0,2.0
256378,psjd1,2018,1,1,None,None,luxembourg,"{'Suisse': 1, 'Grecque': 1, 'Europeenne': 1, 'Cafe': 1}",5.0,0.0,0.0,0.0,0.0,0.0,2.0
256468,ElisabethBruxelles,2009,6,8,None,None,france,"{'Suisse': 1, 'Europeenne': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,4.0,0.0,2.0
256469,Eva CLe ,2010,72,137,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1, 'Cafe': 1}",4.5,4.5,4.25,4.25,2.0,0.0,2.0
256470,Cuillin11Royaume-Uni,2019,1,1,None,None,royaume-uni,"{'Suisse': 1, 'Europeenne': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,4.0,0.0,2.0
256471,"normanandmarilynCaldicot, ",2010,145,78,50-64,H,royaume-uni,"{'Suisse': 1, 'Europeenne': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,4.0,0.0,2.0
256473,enelym1978,2005,140,231,35-49,H,None,"{'Suisse': 1, 'Europeenne': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,4.0,0.0,2.0
256474,Jim-In-North,2009,145,73,None,None,royaume-uni,"{'Suisse': 1, 'Europeenne': 1, 'Cafe': 1}",4.5,4.5,4.5,4.5,4.0,0.0,2.0
256513,dominiquen347,2009,11,30,None,None,suisse,"{'Europeenne': 3, 'Suisse': 2, 'Francaise': 1, 'Europe_centrale': 1, 'Cafe': 1}",4.5,4.5,4.5,4.36,1.14,0.0,2.0
256546,Myvatn_Activity,2007,6,60,None,None,islande,"{'Suisse': 1, 'Europeenne': 1}",4.75,2.25,2.25,2.25,0.0,0.0,2.0
256559,"Judith MBuntingford, ",2012,34,11,None,None,royaume-uni,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Cafe': 1}",4.25,4.25,4.25,4.0,2.0,0.0,1.5
256560,lorenzo01shipley derbyshire,2009,606,236,65+,H,None,{'Cafe': 1},4.0,4.0,4.0,3.5,0.0,0.0,1.0
256561,,2008,198,223,None,None,None,{'Cafe': 1},4.0,4.0,4.0,3.5,0.0,0.0,1.0
256562,"pangalacticNewmarket, ",2005,19,9,None,None,royaume-uni,{'Cafe': 1},4.0,4.0,4.0,3.5,0.0,0.0,1.0
256563,Alison W,2014,16,12,None,None,None,{'Cafe': 1},4.0,4.0,4.0,3.5,0.0,0.0,1.0
256564,the12vman,2006,90,141,50-64,H,royaume-uni,{'Cafe': 1},4.0,4.0,4.0,3.5,0.0,0.0,1.0
256565,Alison E,2014,77,23,None,None,None,{'Cafe': 1},4.0,4.0,4.0,3.5,0.0,0.0,1.0
256566,Cejaxon,2012,11,71,None,None,australie,{'Cafe': 1},4.0,4.0,4.0,3.5,0.0,0.0,1.0
256599,frootsoops,2017,1,1,None,None,None,"{'Suisse': 1, 'Pub': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",5.0,0.0,0.0,0.0,0.0,0.0,0.0
256600,Fabienne T,2016,9,7,None,None,suisse,"{'Suisse': 1, 'Pub': 1, 'Europeenne': 1, 'Cafe': 1, 'Bar': 1}",5.0,0.0,0.0,0.0,0.0,0.0,0.0
256649,hdsjdj,2017,32,19,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.5,4.5,4.5,4.5,4.0,0.0,2.0
256922,John W,2007,158,48,None,None,None,"{'Suisse': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.5,0.0,3.0
