,username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
267043,Marily2014,2014,27,17,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267044,Astrid C,2014,6,4,18-24,F,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267045,Hte S,2013,3,5,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267046,Mily74,2015,2,4,None,None,None,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267047,zezuza,2015,2,2,None,None,france,"{'Saine': 1, 'Pizza': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.17,4.5,4.0,4.0,0.0,1.33
267048,0xigen,2012,9,12,None,None,None,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267049,Dom S,2015,13,10,None,None,martinique,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267050,Bruno13116,2015,32,23,50-64,H,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267051,DDV6774,2012,14,42,None,None,france,"{'Francaise': 3, 'Europeenne': 3, 'Bar': 2, 'Thai': 1, 'Saine': 1, 'Asiatique': 1}",3.78,3.88,3.88,3.5,3.81,0.0,2.19
267052,ddada74,2010,7,151,18-24,H,None,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267053,claudel625,2015,27,16,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267054,Aknoune,2014,3,62,35-49,F,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267055,nouveautourisme,2010,35,19,50-64,H,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267056,mcecilee,2013,4,6,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267057,nani56400,2015,11,8,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267058,DominiqueT892,2012,16,22,50-64,H,france,"{'Francaise': 3, 'Europeenne': 3, 'Saine': 1, 'Moderne': 1, 'Asiatique': 1}",4.5,4.54,4.5,4.19,2.31,0.0,2.38
267059,526claudiem,2015,27,15,50-64,F,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267060,Marc7300,2011,59,28,18-24,H,france,"{'Francaise': 2, 'Europeenne': 2, 'Saine': 1, 'Brasserie_gastronomique': 1}",4.0,4.25,4.25,3.75,4.0,0.0,2.0
267061,viceva33,2013,25,19,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267062,thononlac,2015,2,4,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267063,Gipsyjane2015,2009,1,1,None,None,suisse,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267064,Ptitkiss,2012,31,285,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267065,syl20333,2015,3,3,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Suisse': 1, 'Saine': 1}",4.17,4.17,4.17,3.67,3.83,0.0,2.0
267066,montagne26,2008,26,99,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267067,FRANCOISETIM74,2011,15,97,50-64,F,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267068,Maxim2588,2013,17,14,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267069,jboudon,2012,29,26,65+,H,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267070,351sylviea,2014,15,15,None,None,france,"{'Francaise': 2, 'Saine': 1, 'Europeenne': 1}",4.31,4.5,4.12,4.0,4.0,0.38,2.0
267071,c M,2014,6,6,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267072,Lili3472,2012,63,37,None,None,france,"{'Francaise': 2, 'Europeenne': 2, 'Saine': 1, 'Pub': 1, 'Pizza': 1, 'Diner': 1, 'Bar': 1}",4.5,4.5,4.75,4.25,2.0,0.0,2.0
267073,ternand,2011,31,17,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267075,yoannh654,2014,10,8,None,None,france,"{'Saine': 1, 'Pizza': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1}",4.75,4.5,4.5,4.25,2.0,0.0,1.5
267076,Babyjoy13,2014,2,3,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Saine': 1}",4.31,4.31,4.12,3.81,3.81,0.0,2.0
267077,fabretto f,2014,12,11,None,None,None,"{'Francaise': 4, 'Europeenne': 4, 'Saine': 2, 'Moderne': 1, 'Asiatique': 1}",4.36,4.22,4.36,4.11,3.97,0.0,2.0
267078,alexandrem795,2014,5,5,None,None,None,"{'Francaise': 3, 'Europeenne': 2, 'Saine': 1, 'Restauration_rapide': 1, 'Espagnole': 1, 'Americaine': 1}",4.21,4.21,4.35,4.0,2.35,0.0,2.0
267079,muneerah7,2009,3,3,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267080,jclf,2010,15,19,65+,H,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267081,Tamara24,2013,10,47,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267082,maminelle,2012,213,109,50-64,None,france,"{'Saine': 2, 'Francaise': 2, 'Europeenne': 2}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267083,Matella13,2012,1,1,None,None,None,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267084,Adeloche,2012,8,5,None,None,None,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267085,pschitt100,2011,30,110,None,None,france,"{'Francaise': 4, 'Europeenne': 4, 'Suisse': 1, 'Saine': 1}",4.23,4.23,4.23,3.73,3.87,0.0,2.0
267086,sev c,2013,2,4,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267087,Dylan E,2013,31,26,18-24,H,vietnam,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267088,Benjie88,2009,8,16,None,None,None,"{'Saine': 2, 'Francaise': 2, 'Europeenne': 2}",4.5,4.5,4.5,4.0,4.25,0.5,2.5
267089,jean christophe s,2013,8,12,35-49,H,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267090,Matthieu_1984,2012,19,67,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267091,dandusud,2009,7,8,50-64,F,None,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267092,hushmymouthThonon-les-,2012,4,2,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267093,Jean JSaint-,2014,233,84,None,None,france,"{'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.0,4.0,0.0,2.0
267161,christineB33380,2013,169,145,50-64,F,None,"{'Francaise': 2, 'Europeenne': 2, 'Saine': 1}",4.25,4.25,4.25,4.0,4.0,0.0,2.0
267167,Violette  P,2017,32,13,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Saine': 1}",4.22,4.22,4.22,4.0,4.0,0.0,2.0
267234,287margauxd,2016,23,14,None,None,france,"{'Francaise': 2, 'Saine': 1, 'Moderne': 1, 'Europeenne': 1, 'Asiatique': 1}",4.5,4.28,4.5,4.0,1.56,0.0,2.0
267240,Karinehuss,2021,34,26,None,None,None,"{'Francaise': 2, 'Saine': 1, 'Moderne': 1, 'Europeenne': 1, 'Asiatique': 1}",4.5,4.22,4.5,4.0,3.94,0.44,2.0
267319,melalimelo,2014,32,25,None,None,france,"{'Francaise': 3, 'Europeenne': 2, 'Saine': 1, 'Moderne': 1, 'Asiatique': 1}",4.38,4.33,4.58,4.21,4.04,0.0,2.0
267484,Trupi3,2016,19,15,None,None,None,"{'Italienne': 3, 'Saine': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Europeenne': 1}",3.86,1.45,1.45,1.45,1.45,0.0,1.73
267530,Chrichri1992,2021,1,1,None,None,None,"{'Restauration_rapide': 1, 'Internationale': 1, 'Americaine': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
267673,Andrea F,2012,6,61,None,None,suisse,"{'Thai': 1, 'Asiatique': 1}",4.5,5.0,4.5,4.5,0.0,0.0,2.0
267688,mikepM5396OK,2016,63,41,None,None,suisse,"{'Europeenne': 2, 'Suisse': 1, 'Pizza': 1, 'Italienne': 1, 'Fusion': 1, 'Europe_centrale': 1, 'Allemande': 1}",4.36,4.04,4.04,4.04,1.25,0.0,1.29
267854,SebSPY,2016,7,7,None,None,france,"{'Lombarde': 3, 'Italienne': 3, 'Italie_du_Nord': 3, 'Mediterraneenne': 2, 'Europeenne': 2, 'Bar_a_vins': 1}",4.5,4.5,4.33,4.0,2.83,0.0,2.33
267922,TANEGASHIMA,2010,128,175,65+,H,france,"{'Europeenne': 3, 'Francaise': 2, 'Mediterraneenne': 1, 'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.27,4.38,4.38,4.19,4.38,0.38,3.0
267988,coco2539,2011,43,88,35-49,F,france,"{'Francaise': 8, 'Europeenne': 7, 'Bar': 2, 'Saine': 1, 'Pizza': 1, 'Italienne': 1, 'Cafe': 1}",4.1,4.22,4.18,4.12,2.55,0.0,1.83
268021,thomasdaetwyler,2016,114,89,50-64,None,suisse,"{'Suisse': 1, 'Francaise': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.5,4.5,0.0,2.0
268022,nito_76bg,2010,9,136,None,None,suisse,"{'Suisse': 1, 'Saine': 1, 'Moderne': 1, 'Internationale': 1, 'Europe_centrale': 1}",4.0,4.5,4.0,4.0,4.5,0.0,2.0
268023,Birgitta H,2013,19,225,None,None,None,"{'Suisse': 1, 'Saine': 1, 'Moderne': 1, 'Internationale': 1, 'Europe_centrale': 1}",4.0,4.5,4.0,4.0,4.5,0.0,2.0
268368,bluemetroegli,2015,53,36,35-49,H,suisse,"{'Suisse': 4, 'Europeenne': 4, 'Pizza': 1, 'Internationale': 1, 'Allemande': 1}",4.32,3.24,3.5,3.5,0.0,0.0,1.47
268390,atsuga22,2013,14,10,50-64,H,None,"{'Suisse': 4, 'Europeenne': 3, 'Francaise': 2}",4.11,4.11,4.22,4.11,0.89,0.0,1.89
268475,Andrea G,2012,47,21,25-34,H,italie,"{'Mediterraneenne': 1, 'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,4.5,0.0,2.0
268479,gsiskos,2013,72,38,None,None,france,"{'Mediterraneenne': 2, 'Lombarde': 2, 'Italienne': 2, 'Italie_du_Nord': 2, 'Europeenne': 2}",4.25,4.25,4.25,3.75,4.5,0.0,2.5
268519,626kurteAltnau,2017,3,3,None,None,None,"{'Suisse': 2, 'Europeenne': 2, 'Thai': 1, 'Saine': 1, 'Italienne': 1, 'Internationale': 1}",4.25,0.0,0.0,0.0,0.0,0.0,1.0
268573,Maob892,2012,59,42,35-49,H,suisse,"{'Suisse': 2, 'Europeenne': 2, 'Europe_centrale': 1}",4.25,4.0,4.0,4.25,0.0,0.0,2.0
268578,bluemetroegli,2017,281,279,None,None,suisse,{},,,,,,,
268597,Martin KMuri bei ,2012,1,1,50-64,H,suisse,{},4.5,0.0,0.0,0.0,0.0,0.0,0.0
268613,Lukas B,2014,12,9,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.5,3.5,0.0,2.0
268986,,2005,49,49,None,None,None,"{'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1}",4.5,4.5,4.0,4.0,4.5,0.0,2.0
269028,martinak247,2016,25,20,None,None,allemagne,{},,,,,,,
269133,143b_atricec,2014,2,2,None,None,None,"{'Suisse': 1, 'Saine': 1, 'Europeenne': 1}",2.5,2.5,2.5,2.5,0.0,0.0,2.0
269166,Michael T,2014,11,5,None,None,None,"{'Suisse': 1, 'Italienne': 1, 'Europeenne': 1}",4.0,4.5,4.5,4.5,0.0,0.0,2.0
269468,468didierp,2014,45,27,None,None,france,"{'Francaise': 2, 'Saine': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.2,4.5,0.6,2.0
269494,Couikcouette,2015,7,11,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Saine': 1}",4.5,4.5,4.78,4.5,4.5,0.0,2.0
269781,JulietteH252,2016,10,7,None,None,suisse,"{'Suisse': 1, 'Saine': 1, 'Pub': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Diner': 1, 'Bar': 1}",4.0,4.5,4.5,4.5,0.0,0.0,2.0
269874,Michael M,2015,3,4,None,None,italie,"{'Mediterraneenne': 1, 'Italienne': 1}",4.0,4.0,4.0,4.0,4.5,0.0,2.0
270195,SwissDutch59,2015,49,91,50-64,H,suisse,"{'Suisse': 5, 'Europeenne': 5, 'Pizza': 1, 'Europe_centrale': 1}",4.33,2.46,2.37,2.46,0.0,0.0,1.78
270197,WeberR45,2016,136,125,None,None,None,"{'Suisse': 3, 'Europeenne': 3, 'Pizza': 1}",4.33,1.5,1.33,1.5,0.0,0.0,1.0
270335,Tintalle,2010,398,245,25-34,F,italie,"{'Italienne': 5, 'Pizza': 2, 'Bar_a_bieres': 2, 'Pub': 1, 'Bar': 1, 'Americaine': 1}",4.16,3.41,3.23,3.23,1.73,0.0,1.55
270367,Niklas B,2019,2,2,None,None,None,"{'Suisse': 1, 'Soupes': 1, 'Saine': 1, 'Indienne': 1, 'Europeenne': 1, 'Allemande': 1}",3.0,0.0,0.0,0.0,0.0,0.0,0.0
270368,FarAway51186272185Stein am ,2021,4,3,None,None,suisse,"{'Europeenne': 2, 'Allemande': 2, 'Suisse': 1, 'Soupes': 1, 'Saine': 1, 'Moderne': 1, 'Internationale': 1, 'Indienne': 1, 'Europe_centrale': 1}",4.0,2.5,2.5,2.25,0.0,0.0,1.0
270458,Biba2104,2014,79,45,None,None,italie,"{'Italienne': 2, 'Saine': 1, 'Europeenne': 1}",4.28,0.0,0.0,0.0,0.0,0.0,0.89
270582,Donna B,2009,230,224,50-64,F,canada,"{'Internationale': 1, 'Europe_centrale': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
270592,Davos_Delight,2011,72,37,None,None,None,"{'Internationale': 1, 'Europe_centrale': 1}",4.5,4.5,4.5,4.0,4.5,0.0,2.0
270600,juline23,2020,1,1,None,None,None,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
270601,emilie t,2011,4,4,None,None,espagne,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
270602,Buddy24252425,2020,1,1,None,None,None,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
270603,GlobeTrotting577197,2015,2,2,None,None,suisse,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
270604,TuomasTor,2015,2,2,None,None,finlande,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
270605,natalkabro,2019,2,2,None,None,None,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
270606,Hollygemma,2008,13,43,None,None,australie,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
270607,fganter,2015,98,29,None,None,None,"{'Europeenne': 2, 'Suisse': 1, 'Saine': 1, 'Fusion': 1, 'Bar': 1}",4.07,2.57,2.57,2.29,0.0,0.0,1.14
270608,Katu159Kutna ,2014,54,20,35-49,F,republique tcheque,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
270609,"RunnerhbptLondres, ",2011,47,34,35-49,F,royaume-uni,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
270610,DCcaruso,2018,1,2,None,None,suisse,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
270611,Filipa B,2014,8,12,35-49,F,france,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
270612,387patrickaLos ,2015,8,6,None,None,espagne,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
270613,Lilac60,2013,40,29,None,None,None,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
270614,8euqu,2016,56,79,None,None,None,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
270615,TerraBrasilis21,2013,16,16,None,None,france,"{'Saine': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
270634,howardR109,2010,69,40,65+,H,suisse,"{'Chinoise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,4.5,1.0,2.0
270931,quentinm828,2016,2,2,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Saine': 1, 'Pub': 1, 'Pizza': 1, 'Diner': 1, 'Bar': 1}",4.25,4.25,4.5,4.25,2.0,0.0,2.0
271529,giuliab152,2014,79,72,None,None,italie,"{'Pizza': 2, 'Italienne': 2}",4.17,4.44,3.94,3.94,2.22,0.0,1.56
271538,fiorby,2017,15,14,None,None,italie,"{'Italienne': 2, 'Pizza': 1}",3.79,4.0,3.79,3.79,0.0,0.0,2.0
271547,121041,2012,762,308,65+,H,italie,"{'Italienne': 2, 'Pizza': 1}",3.75,4.0,3.75,3.75,0.0,0.0,2.0
271739,662michelg,2014,14,10,35-49,H,suisse,"{'Suisse': 5, 'Europeenne': 4, 'Francaise': 2, 'Traiteur': 1, 'Saine': 1, 'Internationale': 1, 'Grillades': 1, 'Diner': 1, 'Bar': 1, 'Allemande': 1}",4.43,3.43,3.43,3.13,2.26,0.0,2.43
271821,marianne m,2020,1,1,None,None,None,"{'Saine': 1, 'Mediterraneenne': 1, 'Italienne': 1}",5.0,0.0,0.0,0.0,0.0,0.0,2.0
271822,Mara2011,2019,1,1,None,None,None,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.5,4.0,4.0,4.0,1.0,2.0
271823,VincentBrusselBrussel,2010,86,200,50-64,H,None,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.5,4.0,4.0,4.0,1.0,2.0
271824,TBO2000,2008,41,426,50-64,H,suisse,"{'Sushi': 1, 'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Asiatique': 1}",3.81,4.12,4.0,4.0,3.81,0.62,2.0
271924,Andrea G,2013,18,16,35-49,H,italie,"{'Thai': 1, 'Sushi': 1, 'Lombarde': 1, 'Japonaise': 1, 'Italienne': 1, 'Italie_du_Nord': 1, 'Chinoise': 1, 'Asiatique': 1}",3.78,4.28,4.06,4.0,2.5,0.0,2.0
271998,denisv707,2015,3,4,None,None,suisse,"{'Francaise': 2, 'Saine': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1}",4.5,2.0,2.0,2.0,0.0,0.0,2.5
271999,mary_ayk,2021,1,1,None,None,suisse,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
272000,les_guyanais12,2020,1,1,None,None,suisse,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
272001,Lorisvolpe,2021,1,1,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
272002,Mangiarealetto,2021,1,1,None,None,suisse,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
272003,jonathandX1578LY,2021,1,1,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
272004,Happiness51587471845,2021,1,1,None,None,suisse,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
272005,roc1965,2013,14,10,None,None,suisse,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
272006,NicholasW1925,2017,3,3,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
272007,ReasOtto,2018,1,1,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
272008,DayTrip52731664886,2020,1,1,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
272009,Atable123,2020,1,1,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
272010,Paulito6,2020,1,1,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
272011,912st_phanieh,2020,1,1,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
272012,ValentinL768,2017,1,1,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
272013,santoroluana,2018,2,2,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
272014,Lunababy18,2020,1,1,None,None,None,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
272015,cristiniOo,2014,1,2,None,None,suisse,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
272016,16879vascob,2015,2,3,None,None,france,"{'Saine': 1, 'Italienne': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",4.5,0.0,0.0,0.0,0.0,0.0,2.0
272053,S2728ARsarahc,2012,13,12,None,None,None,"{'Italienne': 2, 'Saine': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Lombarde': 1, 'Italie_du_Nord': 1}",4.92,4.92,4.92,4.42,3.75,0.0,2.0
272084,dc1085,2018,5,6,None,None,None,"{'Suisse': 4, 'Europeenne': 4, 'Francaise': 3}",3.96,3.0,3.11,3.04,0.0,0.0,1.79
272092,coucoucyrul,2019,1,1,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",3.5,3.5,4.5,4.5,0.0,0.0,1.0
272093,butechsa,2018,1,1,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1}",3.5,3.5,4.5,4.5,0.0,0.0,1.0
272094,famillestocco,2016,9,7,None,None,suisse,"{'Suisse': 1, 'Europeenne': 1}",3.5,3.5,4.5,4.5,0.0,0.0,1.0
272095,699gazim,2012,1,1,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",3.5,3.5,4.5,4.5,0.0,0.0,1.0
272096,Martina I,2016,3,3,None,None,None,"{'Suisse': 1, 'Europeenne': 1}",3.5,3.5,4.5,4.5,0.0,0.0,1.0
272182,linethalmann,2015,10,10,None,None,suisse,"{'Suisse': 3, 'Europeenne': 3, 'Saine': 1, 'Pub': 1, 'Francaise': 1, 'Brasserie_gastronomique': 1}",3.95,4.23,3.77,3.55,1.59,0.0,2.45
272214,90alexandref,2018,8,6,None,None,None,"{'Francaise': 3, 'Suisse': 2, 'Europeenne': 2, 'Asiatique': 2, 'Sushi': 1, 'Saine': 1, 'Japonaise': 1, 'Chinoise': 1}",4.36,3.29,3.29,3.17,1.9,0.0,2.24
272226,Adventure14753121050,2021,1,1,None,None,france,"{'Suisse': 1, 'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
272227,Odile-Jessy,2022,2,2,None,None,None,"{'Suisse': 1, 'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
272228,921olivierg,2015,4,5,None,None,None,"{'Suisse': 1, 'Saine': 1, 'Francaise': 1, 'Europeenne': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
