,username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
185525,CharlieV2011,2014,482,104,None,None,None,"{'Restauration_rapide': 1, 'Americaine': 1}",3.0,3.5,3.5,3.0,0.0,0.0,1.0
185526,Magne B,2015,32,21,35-49,H,norvege,"{'Restauration_rapide': 1, 'Americaine': 1}",3.0,3.5,3.5,3.0,0.0,0.0,1.0
185583,Robert M,2014,29,18,None,None,None,"{'Pub': 1, 'Bar': 1}",4.0,0.0,5.0,0.0,0.0,0.0,0.0
185663,meyerlaurentde,2019,50,25,None,None,belgique,"{'Suisse': 2, 'Europeenne': 2, 'Saine': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Italienne': 1, 'Europe_centrale': 1}",4.36,4.36,4.36,3.86,4.23,0.45,2.27
185690,chris3052014,2009,5,5,None,None,suisse,"{'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.5,4.0,4.0,4.0,1.0,2.0
185955,Takeda S,2016,20,12,None,None,None,"{'Suisse': 2, 'Soupes': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Americaine': 1}",4.0,3.75,4.0,4.0,1.75,0.0,2.0
186197,markush250,2016,94,46,None,None,allemagne,"{'Mediterraneenne': 1, 'Libanaise': 1}",4.5,4.5,4.5,4.5,0.0,0.0,1.0
186211,CSD41,2017,12,4,None,None,None,"{'Mediterraneenne': 2, 'Pizza': 1, 'Libanaise': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Americaine': 1}",3.73,4.09,4.09,3.95,0.0,0.0,2.0
186264,Lenny313,2015,17,9,None,None,None,"{'Saine': 1, 'Restauration_rapide': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",3.81,4.31,4.0,3.81,0.0,0.0,2.0
186345,DC927London,2012,37,62,25-34,F,None,"{'Mediterraneenne': 3, 'Italienne': 2, 'Europeenne': 2, 'Pizza': 1, 'Moderne': 1, 'Libanaise': 1, 'Europe_centrale': 1, 'Bar': 1, 'Americaine': 1}",4.06,4.29,3.76,3.71,2.91,0.0,2.18
186435,RL1979,2009,28,84,35-49,H,suisse,"{'Europeenne': 3, 'Europe_centrale': 2, 'Steakhouse': 1, 'Pizza': 1, 'Moderne': 1, 'Italienne': 1, 'Cafe': 1}",3.35,3.8,3.3,3.05,4.05,0.0,2.0
186444,DaniilD19,2016,3,3,None,None,suisse,"{'Bar': 1, 'Americaine': 1}",4.0,4.0,4.0,3.58,0.0,0.0,2.0
186445,ergek,2008,3,28,None,None,suisse,"{'Bar': 1, 'Americaine': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
186446,Baloogra,2016,14,10,None,None,suisse,"{'Bar': 1, 'Americaine': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
186447,M_L_45455O,2013,4,4,None,None,suisse,"{'Vietnamienne': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",4.25,2.0,2.0,1.75,0.0,0.0,1.0
186448,danyamparano,2017,25,11,None,None,None,"{'Bar': 1, 'Americaine': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
186449,"JaysVisitsWashington, ",2017,36,26,35-49,H,None,"{'Bar': 1, 'Americaine': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
186450,Anne GE,2010,14,10,None,None,None,"{'Bar': 1, 'Americaine': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
186451,"Tamarack1965Leamington Spa, ",2010,117,77,None,None,royaume-uni,"{'Bar': 2, 'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Europeenne': 1, 'Americaine': 1}",4.17,4.0,4.17,4.0,1.17,0.0,2.0
186452,IntrepidReiser,2014,82,40,None,None,suisse,"{'Suisse': 1, 'Italienne': 1, 'Europeenne': 1, 'Bar': 1, 'Americaine': 1}",4.28,4.56,4.28,3.78,1.94,0.0,2.0
186453,angNpeteBirmingham,2010,52,182,50-64,H,None,"{'Bar': 1, 'Americaine': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
186454,MRyanPhotography,2011,179,90,25-34,H,australie,"{'Bar': 1, 'Americaine': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
186455,Bal_Singh11,2014,6,5,None,None,suisse,"{'Bar': 1, 'Americaine': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
186457,NCBch,2015,6,5,None,None,suisse,"{'Bar': 1, 'Americaine': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
186458,Gijs P,2012,16,7,None,None,espagne,"{'Bar': 1, 'Americaine': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
186459,cutiedriver,2008,57,71,25-34,H,suisse,"{'Bar': 1, 'Americaine': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
186460,68Chevel,2014,75,218,None,None,None,"{'Bar': 1, 'Americaine': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
186461,Carlabnk123,2012,122,160,35-49,F,None,"{'Bar': 1, 'Americaine': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
186483,baskcat,2017,27,78,None,None,australie,"{'Saine': 2, 'Internationale': 1, 'Cafe': 1, 'Asiatique': 1, 'Americaine': 1}",3.79,4.5,4.0,4.0,2.29,0.0,2.0
186501,Caroline H,2013,6,7,None,None,suisse,"{'Saine': 1, 'Internationale': 1, 'Cafe': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.0,4.0,0.0,2.0
186503,,2009,2,4,None,None,grece,"{'Saine': 1, 'Internationale': 1, 'Cafe': 1, 'Asiatique': 1}",4.0,4.5,4.0,4.0,4.0,0.0,2.0
186671,Kelly B,2011,12,12,None,None,suisse,"{'Vietnamienne': 1, 'Thai': 1, 'Malaisienne': 1, 'Asiatique': 1}",3.5,3.5,3.0,3.0,4.0,0.0,2.0
186784,tiborlipovecSuisse,2011,2,50,35-49,H,None,"{'Thai': 1, 'Italienne': 1, 'Indienne': 1, 'Chinoise': 1, 'Americaine': 1}",2.5,0.0,0.0,0.0,0.0,0.0,0.0
186785,Argonaut81,2019,1,1,None,None,None,"{'Thai': 1, 'Italienne': 1, 'Indienne': 1, 'Chinoise': 1, 'Americaine': 1}",2.5,0.0,0.0,0.0,0.0,0.0,0.0
186786,Pragash A,2015,2,1,None,None,suisse,"{'Thai': 1, 'Italienne': 1, 'Indienne': 1, 'Chinoise': 1, 'Americaine': 1}",2.5,0.0,0.0,0.0,0.0,0.0,0.0
186787,Lauragirl20,2020,1,1,None,None,None,"{'Thai': 1, 'Italienne': 1, 'Indienne': 1, 'Chinoise': 1, 'Americaine': 1}",2.5,0.0,0.0,0.0,0.0,0.0,0.0
186788,JanaJanita,2017,5,4,None,None,suisse,"{'Thai': 1, 'Italienne': 1, 'Indienne': 1, 'Chinoise': 1, 'Americaine': 1}",2.5,0.0,0.0,0.0,0.0,0.0,0.0
186789,Sandro D,2014,72,35,25-34,H,suisse,"{'Thai': 1, 'Italienne': 1, 'Indienne': 1, 'Chinoise': 1, 'Americaine': 1}",2.5,0.0,0.0,0.0,0.0,0.0,0.0
186812,Christina_79Athens,2010,56,85,35-49,F,suisse,"{'Thai': 1, 'Asiatique': 1}",3.5,4.0,3.5,3.0,4.0,0.0,2.0
186834,DamienMilosh,2010,39,1089,None,None,None,"{'Suisse': 2, 'Europeenne': 2, 'Saine': 1, 'Restauration_rapide': 1, 'Francaise': 1, 'Americaine': 1}",3.79,2.86,2.57,2.5,2.0,0.0,2.0
186835,439thierryc,2012,40,74,None,None,suisse,"{'Saine': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Italienne': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,1.75,0.0,1.5
186836,Mangue0001,2014,21,15,None,None,france,"{'Saine': 1, 'Restauration_rapide': 1, 'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1, 'Americaine': 1}",3.86,4.0,4.0,3.86,2.86,0.0,2.0
186837,kakia89,2019,6,4,None,None,None,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186838,guilhermes525,2016,11,11,None,None,None,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186839,Ferry209,2009,19,126,None,None,suisse,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186840,margaret k,2018,2,2,None,None,suisse,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186841,MeredithM873,2013,8,10,None,None,None,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186842,ICEMAN_JUSTIN,2013,1,1,None,None,None,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186843,"samandbilliBlenheim, ",2018,7,7,None,None,nouvelle-zelande,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186844,299evgenir,2007,39,100,35-49,H,israel,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186845,"kiwiboyLondonSkipton, ",2005,115,81,25-34,H,royaume-uni,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186846,"Peter1086Amsterdam, ",2015,26,126,None,None,pays-bas,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186847,834matthieucRueil-,2014,49,23,35-49,H,france,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186848,"JacoParsonsSummerstrand, ",2012,16,12,None,None,afrique du sud,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186849,"lsg1949Mountain Top, ",2010,49,150,50-64,F,None,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186850,Pablo M,2015,97,29,None,None,espagne,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186851,664cliffordw,2015,12,9,None,None,None,"{'Saine': 1, 'Restauration_rapide': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Bar_a_vins': 1, 'Americaine': 1}",4.0,4.25,4.25,4.0,2.5,0.0,2.0
186852,maryskordia,2014,32,24,None,None,grece,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186853,Basak YTurquie,2016,31,12,None,None,turquie,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186854,Alexandrina P,2016,5,5,None,None,None,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186855,"Gillian OLondres, ",2015,37,76,None,None,royaume-uni,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186856,Sebastiano M,2007,1,71,None,None,None,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186857,Felix S,2012,4,58,None,None,None,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186858,Yaron_RE,2008,196,199,50-64,H,None,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186859,AviramSaTel ,2012,52,124,None,None,israel,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186860,83beckyg,2013,80,36,None,None,None,"{'Saine': 1, 'Restauration_rapide': 1, 'Americaine': 1}",3.5,4.0,4.0,3.5,0.0,0.0,2.0
186898,223henrikb,2009,74,56,25-34,H,suisse,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
186901,RozitaSN,2013,9,7,None,None,suisse,"{'Sushi': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.5,0.0,0.0,2.0
187005,wildm116,2017,24,4,None,None,suisse,"{'Saine': 1, 'Indienne': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
187019,mathieubovet,2015,13,9,None,None,suisse,"{'Soupes': 1, 'Cafe': 1}",4.5,4.5,4.0,4.0,0.0,0.0,2.0
187050,AlexandraLa1479,2016,13,5,None,None,suisse,"{'Soupes': 1, 'Japonaise': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
187081,Jona0497,2008,89,122,25-34,H,danemark,"{'Thai': 1, 'Europeenne': 1, 'Asiatique': 1, 'Americaine': 1}",4.0,4.0,3.5,3.75,3.5,0.0,2.0
187158,886radekm,2014,151,214,None,None,luxembourg,{'Europeenne': 1},3.5,4.0,3.5,3.0,0.0,0.0,2.0
187171,Graduiert,2015,3,2,None,None,suisse,"{'Turque': 1, 'Suisse': 1, 'Restauration_rapide': 1, 'Europeenne': 1, 'Americaine': 1}",2.5,0.0,0.0,0.0,0.0,0.0,0.0
187192,LeeleeBy,2014,6,2,None,None,suisse,"{'Saine': 1, 'Internationale': 1, 'Europe_centrale': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
187219,LaurentDemole,2020,1,1,None,None,None,{'Americaine': 1},3.0,3.5,3.5,3.5,0.0,0.0,1.0
187220,Carodeleco,2016,3,3,None,None,None,"{'Mediterraneenne': 1, 'Grecque': 1, 'Americaine': 1}",3.83,4.33,3.92,4.33,0.0,0.0,1.83
187221,dfstill,2014,2,2,None,None,suisse,{'Americaine': 1},3.0,3.5,3.5,3.5,0.0,0.0,1.0
187222,alecaro2015Canton de ,2015,8,9,None,None,suisse,{'Americaine': 1},3.0,3.5,3.5,3.5,0.0,0.0,1.0
187223,brunothoma,2017,4,1,None,None,suisse,{'Americaine': 1},3.0,3.5,3.5,3.5,0.0,0.0,1.0
187230,Yona9797,2017,4,4,None,None,None,"{'Saine': 1, 'Americaine': 1}",3.5,4.5,4.0,4.0,0.0,0.0,2.0
187231,JulieLTBFRANCE,2018,2,2,None,None,None,"{'Saine': 1, 'Americaine': 1}",3.5,4.5,4.0,4.0,0.0,0.0,2.0
187232,Andre H,2015,39,26,None,None,suede,"{'Saine': 1, 'Americaine': 1}",3.5,4.5,4.0,4.0,0.0,0.0,2.0
187233,SoHo_zurich,2012,16,9,None,None,suisse,"{'Saine': 1, 'Americaine': 1}",3.5,4.5,4.0,4.0,0.0,0.0,2.0
187234,437utkuk,2015,1,1,None,None,suisse,"{'Saine': 1, 'Americaine': 1}",3.5,4.5,4.0,4.0,0.0,0.0,2.0
187235,lewandm,2018,1,1,None,None,pologne,"{'Saine': 1, 'Americaine': 1}",3.5,4.5,4.0,4.0,0.0,0.0,2.0
187236,"Campagnolo39-53Brighton, ",2010,224,169,35-49,H,royaume-uni,"{'Saine': 1, 'Americaine': 1}",3.5,4.5,4.0,4.0,0.0,0.0,2.0
187237,Lee E,2015,43,56,None,None,None,"{'Vietnamienne': 1, 'Thai': 1, 'Saine': 1, 'Pakistanaise': 1, 'Italienne': 1, 'Indienne': 1, 'Cafe': 1, 'Asiatique': 1, 'Americaine': 1}",3.79,4.18,3.75,3.75,2.29,0.0,2.0
187238,frwidm,2017,27,10,None,None,suisse,"{'Suisse': 1, 'Saine': 1, 'Europeenne': 1, 'Americaine': 1}",3.36,4.21,4.0,3.86,0.0,0.0,2.0
187239,heinzermatinger,2010,4,3,None,None,suisse,"{'Saine': 1, 'Americaine': 1}",3.5,4.5,4.0,4.0,0.0,0.0,2.0
187240,NathalieGe21,2017,7,16,None,None,None,"{'Saine': 1, 'Americaine': 1}",3.5,4.5,4.0,4.0,0.0,0.0,2.0
187241,levyalan,2007,1,101,None,None,canada,"{'Saine': 1, 'Americaine': 1}",3.5,4.5,4.0,4.0,0.0,0.0,2.0
187242,nickpohl,2007,162,305,None,None,None,"{'Saine': 1, 'Americaine': 1}",3.5,4.5,4.0,4.0,0.0,0.0,2.0
187308,Daniel L,2012,8,92,None,None,suisse,"{'Suisse': 1, 'Pizza': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.5,4.0,4.5,4.5,0.0,0.0,2.0
187416,andort629,2015,16,19,None,None,suisse,"{'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Europeenne': 1}",4.5,4.5,4.5,4.5,4.0,0.0,2.0
187473,Despina G,2008,215,112,None,None,None,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.5,4.5,3.5,4.5,1.0,3.0
187474,aaseiv,2014,8,38,18-24,H,suede,"{'Suisse': 1, 'Europeenne': 1, 'Europe_centrale': 1}",4.0,4.5,4.5,3.5,4.5,1.0,3.0
187651,micheledC4867CR,2015,31,149,None,None,suisse,"{'Europeenne': 5, 'Mediterraneenne': 3, 'Italienne': 3, 'Lombarde': 2, 'Italie_du_Nord': 2, 'Toscane': 1, 'Sushi': 1, 'Suisse': 1, 'Steakhouse': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Japonaise': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Espagnole': 1, 'Cafe': 1, 'Bar_a_vins': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",4.24,4.24,4.1,3.74,1.84,0.0,2.13
187653,Gastronome502,2011,52,95,None,None,suisse,"{'Toscane': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Italie_du_Centre': 1, 'Europeenne': 1}",4.0,4.0,4.0,3.5,0.0,0.0,2.0
187839,Francesca R,2016,39,32,None,None,italie,{},,,,,,,
187914,laura g,2012,136,93,35-49,F,italie,"{'Italienne': 2, 'Sushi': 1, 'Pub': 1, 'Pizza': 1, 'Japonaise': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1, 'Asiatique': 1}",3.89,2.75,2.46,2.61,1.79,0.0,1.29
187923,Gianluca G,2015,18,17,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187951,Lorena N,2015,107,97,None,None,italie,"{'Pub': 1, 'Italienne': 1, 'Brasserie_gastronomique': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.5,4.5,4.5,5.0,0.0,2.0
187994,jonaso76,2014,10,10,None,None,emirats arabes unis,"{'Suisse': 1, 'Europeenne': 1}",4.0,4.0,4.0,4.5,0.0,0.0,2.0
188046,helvetica-10_,2016,147,67,None,None,suisse,"{'Suisse': 5, 'Europeenne': 5, 'Traiteur': 3, 'Europe_centrale': 3, 'Italienne': 2, 'Internationale': 2, 'Bar_a_vins': 2, 'Steakhouse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Diner': 1, 'Cafe': 1, 'Allemande': 1}",4.52,2.48,2.4,2.4,0.27,0.0,2.2
188095,johan h,2015,23,13,None,None,suisse,"{'Suisse': 1, 'Francaise': 1, 'Europeenne': 1}",3.5,3.5,3.5,3.0,4.0,0.0,2.0
188128,magraf16,2015,51,25,25-34,F,suisse,"{'Europeenne': 7, 'Italienne': 5, 'Suisse': 4, 'Francaise': 3, 'Mediterraneenne': 2, 'Sushi': 1, 'Pub': 1, 'Pizza': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1, 'Americaine': 1}",4.17,4.21,4.1,4.01,3.56,0.07,1.96
188223,gogo G,2017,5,5,35-49,F,france,"{'Francaise': 2, 'Pub': 1, 'Europeenne': 1, 'Bar': 1, 'Americaine': 1}",3.6,3.6,3.6,3.3,3.5,0.0,2.0
188256,brunomO7065RH,2014,226,331,None,None,france,"{'Francaise': 4, 'Steakhouse': 1, 'Grillades': 1, 'Europeenne': 1}",3.77,2.97,3.07,2.93,2.7,0.0,1.47
188276,Nia S,2016,8,3,None,None,None,"{'Francaise': 4, 'Europeenne': 2, 'Sushi': 1, 'Steakhouse': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Grillades': 1, 'Cafe': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",4.03,4.22,3.94,4.03,3.28,0.0,2.0
188291,emelineetflorian,2014,19,8,None,None,None,"{'Francaise': 6, 'Tunisienne': 2, 'Mediterraneenne': 2, 'Marocaine': 2, 'Europeenne': 2, 'Steakhouse': 1, 'Indienne': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",4.11,4.16,4.05,4.04,2.93,0.0,1.7
188296,nicofrigo25,2016,22,14,None,None,france,"{'Francaise': 4, 'Europeenne': 3, 'Restauration_rapide': 2, 'Turque': 1, 'Pizza': 1, 'Pakistanaise': 1, 'Indienne': 1, 'Chinoise': 1, 'Asiatique': 1}",3.74,2.93,2.94,2.91,1.63,0.0,1.41
188299,Kaoko57,2014,11,6,None,None,france,"{'Francaise': 5, 'Europeenne': 3, 'Sushi': 1, 'Steakhouse': 1, 'Japonaise': 1, 'Grillades': 1, 'Asiatique': 1, 'Americaine': 1}",4.1,4.21,4.1,3.88,3.19,0.0,2.0
188317,hubertc25,2013,212,134,50-64,H,france,"{'Francaise': 6, 'Europeenne': 3, 'Chinoise': 2, 'Asiatique': 2, 'Steakhouse': 1, 'Pizza': 1, 'Italienne': 1, 'Grillades': 1, 'Americaine': 1}",3.66,3.86,3.81,3.81,3.79,0.0,1.97
188321,P_John_P,2009,27,46,35-49,H,france,"{'Francaise': 7, 'Europeenne': 3, 'Steakhouse': 2, 'Restauration_rapide': 2, 'Pizza': 2, 'Italienne': 2, 'Grillades': 2, 'Americaine': 2, 'Sushi': 1, 'Pub': 1, 'Japonaise': 1, 'Bar': 1, 'Asiatique': 1}",3.73,3.94,3.91,3.81,1.92,0.0,1.82
188389,canadians25,2016,2,2,None,None,france,"{'Restauration_rapide': 1, 'Francaise': 1}",2.83,2.83,2.83,2.67,3.0,0.0,1.67
188403,Ronald B,2015,1,2,None,None,suisse,"{'Sicilienne': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Europeenne': 1}",5.0,5.0,5.0,5.0,0.0,0.0,2.0
188432,Heinz S,2014,43,149,50-64,H,suisse,"{'Italienne': 1, 'Fujian': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Diner': 1, 'Americaine': 1}",4.0,4.28,4.5,4.0,2.78,0.0,2.56
188583,Veba1980Suisse,2016,287,98,None,None,suisse,"{'Europeenne': 1, 'Europe_centrale': 1, 'Americaine': 1}",4.25,2.0,2.0,2.0,0.0,0.0,2.0
188620,Macs_p87,2016,136,73,25-34,H,italie,"{'Steakhouse': 1, 'Pizza': 1, 'Italienne': 1, 'Americaine': 1}",3.86,4.36,4.36,3.86,0.0,0.0,2.0
188657,Ruuji,2019,4,2,None,None,liechtenstein,"{'Turque': 1, 'Traiteur': 1, 'Restauration_rapide': 1, 'Grillades': 1}",4.5,2.57,2.57,2.29,0.0,0.0,1.0
188659,Conny u,2012,187,73,None,None,autriche,"{'Turque': 2, 'Restauration_rapide': 2, 'Mexicaine': 1, 'Grillades': 1, 'Cafe': 1, 'Americaine': 1}",4.39,2.97,2.97,2.76,0.0,0.0,1.32
188673,"TravelnurseUSASpartanburg, ",2008,199,363,50-64,F,None,{'Restauration_rapide': 1},3.5,4.0,4.5,3.5,0.0,0.0,1.0
188674,Terri H,2012,138,242,50-64,F,None,{'Restauration_rapide': 1},3.5,4.0,4.5,3.5,0.0,0.0,1.0
188701,Allan C,2013,166,796,50-64,H,australie,"{'Suisse': 1, 'Europeenne': 1}",4.5,5.0,4.5,4.5,4.5,0.0,2.0
188716,vik1234,2007,33,195,25-34,F,suisse,"{'Thai': 1, 'Europeenne': 1, 'Chinoise': 1}",3.5,3.5,4.0,3.0,3.0,0.0,2.0
188718,938thomash,2015,251,217,None,None,australie,"{'Thai': 1, 'Europeenne': 1, 'Chinoise': 1}",3.5,3.5,4.0,3.0,3.0,0.0,2.0
188742,Michael H,2014,48,27,50-64,H,None,"{'Diner': 1, 'Cafe': 1}",5.0,0.0,0.0,0.0,0.0,0.0,2.0
188750,"verbijsterdMaastricht, ",2007,602,433,35-49,H,None,"{'Grillades': 2, 'Cafe': 2, 'Europeenne': 1, 'Europe_centrale': 1, 'Autrichienne': 1, 'Americaine': 1, 'Allemande': 1}",4.5,4.36,4.5,4.05,1.45,0.0,1.36
188751,eelkot,2013,32,21,None,None,republique tcheque,"{'Grillades': 1, 'Cafe': 1, 'Americaine': 1}",4.5,4.0,4.5,3.5,0.0,0.0,1.0
188752,wandahinsonDaytona ,2016,6,6,None,None,None,"{'Grillades': 1, 'Cafe': 1, 'Americaine': 1}",4.5,4.0,4.5,3.5,0.0,0.0,1.0
188753,Petr M,2014,55,140,None,None,republique tcheque,"{'Grillades': 1, 'Cafe': 1, 'Americaine': 1}",4.5,4.0,4.5,3.5,0.0,0.0,1.0
188754,monacosswe,2013,74,37,None,None,suede,"{'Grillades': 1, 'Cafe': 1, 'Americaine': 1}",4.5,4.0,4.5,3.5,0.0,0.0,1.0
188773,bob2bkk,2010,2573,432,65+,H,thailande,"{'Pizza': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Bar': 1}",3.5,3.5,4.0,3.5,3.5,0.0,2.0
188781,Hana P,2017,28,10,None,None,suisse,"{'Pizza': 1, 'Italienne': 1, 'Europeenne': 1, 'Europe_centrale': 1, 'Bar': 1}",3.5,3.5,4.0,3.5,3.5,0.0,2.0
188994,"mandy vRotterdam, ",2012,17,11,25-34,F,pays-bas,"{'Turque': 1, 'Israelienne': 1, 'Americaine': 1}",3.8,0.0,0.0,0.0,0.0,0.0,0.0
189288,lenla2017,2017,75,23,None,None,allemagne,"{'Asiatique': 3, 'Sushi': 2, 'Chinoise': 2, 'Pub': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Japonaise': 1, 'Internationale': 1, 'Grecque': 1, 'Europeenne': 1, 'Diner': 1, 'Bar': 1, 'Americaine': 1}",3.5,3.63,3.74,3.5,1.97,0.0,2.0
189337,Helveticus68,2017,32,20,25-34,H,france,"{'Europeenne': 6, 'Francaise': 4, 'Pub': 2, 'Italienne': 2, 'Bar': 2, 'Sushi': 1, 'Pizza': 1, 'Japonaise': 1, 'Internationale': 1, 'Indienne': 1, 'Europe_centrale': 1, 'Brasserie_gastronomique': 1, 'Autrichienne': 1, 'Asiatique': 1, 'Americaine': 1}",3.85,3.89,3.85,3.68,2.37,0.0,1.9
189400,Marc F,2015,62,133,35-49,H,belgique,"{'Diner': 1, 'Americaine': 1}",3.5,4.0,3.5,3.5,0.0,0.0,2.0
189401,"claudevandammeClitheroe, ",2019,61,49,None,None,royaume-uni,"{'Diner': 1, 'Americaine': 1}",3.5,4.0,3.5,3.5,0.0,0.0,2.0
