,username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
30439,Roving702116,2017,85,34,None,None,None,"{'Europeenne': 2, 'Vietnamienne': 1, 'Thai': 1, 'Suedoise': 1, 'Suisse': 1, 'Steakhouse': 1, 'Scandinave': 1, 'Saine': 1, 'Pizza': 1, 'Norvegienne': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Grillades': 1, 'Asiatique': 1}",4.29,4.42,4.29,4.04,1.33,0.42,2.42
30476,Reffay H,2012,118,85,None,None,None,"{'Europeenne': 19, 'Francaise': 13, 'Suisse': 5, 'Pizza': 5, 'Italienne': 5, 'Steakhouse': 2, 'Saine': 2, 'Mediterraneenne': 2, 'Vietnamienne': 1, 'Thai': 1, 'Romana': 1, 'Napolitaine': 1, 'Latium': 1, 'Latino': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Grillades': 1, 'Chinoise': 1, 'Campanie': 1, 'Bresilienne': 1, 'Bar_a_vins': 1, 'Bar': 1, 'Asiatique': 1}",3.87,4.02,3.85,3.65,3.08,0.1,2.21
30506,jojoleschaillottes,2016,16,15,None,None,None,"{'Francaise': 4, 'Europeenne': 4, 'Steakhouse': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Marocaine': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",3.79,3.82,3.89,3.76,2.11,0.05,2.05
30561,david0163,2016,18,14,35-49,H,france,"{'Vietnamienne': 2, 'Thai': 2, 'Francaise': 2, 'Europeenne': 2, 'Asiatique': 2, 'Americaine': 2, 'Steakhouse': 1, 'Saine': 1, 'Pub': 1, 'Indienne': 1, 'Bar': 1}",4.02,4.27,4.07,4.07,1.95,0.0,2.0
30591,marcmout,2015,10,6,None,None,france,"{'Francaise': 3, 'Pizza': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Libanaise': 1, 'Italienne': 1, 'Europeenne': 1}",3.88,3.81,3.88,3.69,1.85,0.0,2.0
30621,tcorjon,2019,36,12,None,None,suisse,"{'Europeenne': 13, 'Francaise': 9, 'Internationale': 5, 'Mediterraneenne': 4, 'Asiatique': 4, 'Suisse': 3, 'Italienne': 3, 'Cafe': 3, 'Saine': 2, 'Pizza': 2, 'Latino': 2, 'Indienne': 2, 'Bar_a_vins': 2, 'Vietnamienne': 1, 'Thai': 1, 'Steakhouse': 1, 'Soupes': 1, 'Restauration_rapide': 1, 'Pakistanaise': 1, 'Moderne': 1, 'Mexicaine': 1, 'Libanaise': 1, 'Japonaise': 1, 'Grecque': 1, 'Europe_centrale': 1, 'Bar': 1, 'Argentine': 1, 'Amerique_centrale': 1}",4.18,3.96,3.77,3.61,1.8,0.04,1.97
30651,331fannyc,2017,9,8,None,None,france,"{'Francaise': 1, 'Europeenne': 1}",4.25,4.0,4.25,3.75,2.25,0.0,2.0
30652,14quentinw,2017,37,25,None,None,None,"{'Europeenne': 6, 'Francaise': 3, 'Saine': 2, 'Cafe': 2, 'Americaine': 2, 'Vietnamienne': 1, 'Traiteur': 1, 'Thai': 1, 'Suisse': 1, 'Steakhouse': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Indienne': 1, 'Europe_centrale': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Asiatique': 1}",4.04,4.27,4.04,3.95,2.14,0.0,2.0
30699,47ChristopheL,2012,42,51,None,None,france,"{'Europeenne': 14, 'Francaise': 10, 'Italienne': 5, 'Suisse': 3, 'Steakhouse': 3, 'Pizza': 3, 'Mediterraneenne': 3, 'Internationale': 2, 'Thai': 1, 'Romana': 1, 'Moderne': 1, 'Latium': 1, 'Italie_du_Centre': 1, 'Grillades': 1, 'Bar_a_vins': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",3.82,3.92,3.76,3.66,3.42,0.05,2.05
30702,LeFuretGourmand,2020,1,1,None,None,None,"{'Suisse': 1, 'Pakistanaise': 1, 'Mexicaine': 1, 'Francaise': 1, 'Europeenne': 1}",5.0,0.0,0.0,0.0,0.0,0.0,1.0
30703,Xsortira,2019,1,1,None,None,france,"{'Suisse': 1, 'Pakistanaise': 1, 'Mexicaine': 1, 'Francaise': 1, 'Europeenne': 1}",5.0,0.0,0.0,0.0,0.0,0.0,1.0
30704,Caisson-de-feu,2020,1,1,None,None,None,"{'Suisse': 1, 'Pakistanaise': 1, 'Mexicaine': 1, 'Francaise': 1, 'Europeenne': 1}",5.0,0.0,0.0,0.0,0.0,0.0,1.0
30705,760cyrillem,2018,2,2,None,None,None,"{'Suisse': 1, 'Pakistanaise': 1, 'Mexicaine': 1, 'Francaise': 1, 'Europeenne': 1}",5.0,0.0,0.0,0.0,0.0,0.0,1.0
30759,tazou51,2011,109,96,50-64,H,None,"{'Europeenne': 7, 'Francaise': 4, 'Suisse': 3, 'Mediterraneenne': 2, 'Italienne': 2, 'Allemande': 2, 'Sushi': 1, 'Pizza': 1, 'Internationale': 1, 'Grecque': 1, 'Chinoise': 1, 'Asiatique': 1}",3.93,3.98,3.97,3.97,2.86,0.1,1.94
30809,Freaksyfly,2016,14,12,25-34,H,france,"{'Francaise': 2, 'Europeenne': 2, 'Suisse': 1, 'Steakhouse': 1, 'Internationale': 1, 'Americaine': 1}",3.73,3.82,3.82,3.82,3.59,0.0,2.0
30813,YvesJChabry,2016,15,12,35-49,H,france,"{'Europeenne': 3, 'Steakhouse': 2, 'Italienne': 2, 'Internationale': 2, 'Francaise': 2, 'Suisse': 1, 'Restauration_rapide': 1, 'Mediterraneenne': 1, 'Chinoise': 1, 'Cafe': 1, 'Asiatique': 1, 'Americaine': 1}",3.55,3.64,3.64,3.57,2.93,0.0,2.0
30816,Margaux G,2012,20,29,None,None,france,"{'Europeenne': 5, 'Francaise': 3, 'Suisse': 2, 'Steakhouse': 1, 'Mediterraneenne': 1, 'Lombarde': 1, 'Italienne': 1, 'Italie_du_Nord': 1, 'Internationale': 1, 'Bar_a_vins': 1, 'Americaine': 1}",4.06,4.1,4.1,3.84,4.0,0.0,2.0
30847,sofloma,2014,13,11,None,None,None,"{'Europeenne': 4, 'Francaise': 3, 'Vietnamienne': 2, 'Thai': 2, 'Asiatique': 2, 'Suisse': 1, 'Steakhouse': 1, 'Pizza': 1, 'Mexicaine': 1, 'Italienne': 1, 'Internationale': 1, 'Chinoise': 1, 'Americaine': 1}",3.71,3.95,3.76,3.83,3.71,0.0,1.86
30856,benjaminm687,2014,52,32,None,None,suisse,"{'Francaise': 11, 'Europeenne': 9, 'Italienne': 5, 'Pizza': 3, 'Suisse': 2, 'Grillades': 2, 'Mediterraneenne': 1, 'Marocaine': 1, 'Libanaise': 1, 'Internationale': 1, 'Indienne': 1}",3.93,3.96,3.88,3.7,3.7,0.0,2.0
30878,maliciagva,2011,22,81,25-34,F,suisse,"{'Pakistanaise': 3, 'Indienne': 3, 'Vietnamienne': 1, 'Suisse': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Japonaise': 1, 'Internationale': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",3.7,3.37,3.3,3.26,3.22,0.0,1.59
30904,samerly,2015,10,12,None,None,suisse,"{'Francaise': 6, 'Europeenne': 5, 'Suisse': 3, 'Grillades': 2, 'Bresilienne': 2, 'Traiteur': 1, 'Steakhouse': 1, 'Pub': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Internationale': 1, 'Bar_a_vins': 1, 'Bar': 1, 'Americaine': 1}",4.1,4.15,4.29,4.0,3.81,0.0,2.0
30982,zoette69,2009,29,24,None,None,france,"{'Francaise': 9, 'Europeenne': 9, 'Bar': 3, 'Italienne': 2, 'Toscane': 1, 'Pub': 1, 'Pizza': 1, 'Pakistanaise': 1, 'Mediterraneenne': 1, 'Italie_du_Centre': 1, 'Indienne': 1, 'Belge': 1}",3.91,3.99,4.05,3.77,2.62,0.0,2.11
30990,baronne_c,2014,43,34,None,None,france,"{'Europeenne': 6, 'Francaise': 5, 'Restauration_rapide': 2, 'Italienne': 2, 'Toscane': 1, 'Suisse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Italie_du_Centre': 1, 'Belge': 1, 'Bar': 1, 'Americaine': 1}",4.03,3.93,4.05,3.74,2.19,0.0,1.93
31003,Markito51,2014,123,61,None,None,None,"{'Europeenne': 23, 'Suisse': 13, 'Francaise': 13, 'Italienne': 8, 'Pizza': 6, 'Asiatique': 6, 'Mediterraneenne': 4, 'Indienne': 4, 'Chinoise': 4, 'Thai': 3, 'Pakistanaise': 3, 'Vietnamienne': 2, 'Espagnole': 2, 'Bar': 2, 'Americaine': 2, 'Toscane': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Japonaise': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1}",3.85,3.91,3.74,3.58,1.71,0.02,1.97
31005,798romainc,2016,19,16,None,None,france,"{'Francaise': 3, 'Europeenne': 3, 'Steakhouse': 1, 'Pizza': 1, 'Italienne': 1, 'Americaine': 1}",3.88,3.75,3.92,3.75,3.75,0.0,2.0
31017,Romain0130,2016,7,6,None,None,None,"{'Europeenne': 3, 'Pizza': 2, 'Italienne': 2, 'Francaise': 2, 'Steakhouse': 1, 'Americaine': 1}",3.44,3.69,3.5,3.5,3.31,0.0,2.0
31021,382vincentl,2014,46,32,None,None,france,"{'Steakhouse': 1, 'Pizza': 1, 'Italienne': 1, 'Francaise': 1, 'Europeenne': 1, 'Americaine': 1}",3.5,3.67,3.67,3.67,3.67,0.0,2.0
31051,Yvesdll,2018,16,15,None,None,france,"{'Europeenne': 6, 'Francaise': 5, 'Suisse': 3, 'Europe_centrale': 2, 'Steakhouse': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Grillades': 1, 'Bar': 1}",4.38,4.38,4.38,3.95,2.12,0.18,2.5
31059,Lehibou07,2015,98,53,None,None,france,"{'Francaise': 1, 'Europeenne': 1}",4.0,3.78,4.0,3.56,1.94,0.0,2.0
31063,Jeandupontfr,2012,54,55,None,None,france,"{'Francaise': 6, 'Europeenne': 6, 'Italienne': 4, 'Mediterraneenne': 3, 'Asiatique': 3, 'Thai': 2, 'Suisse': 2, 'Pizza': 2, 'Grillades': 2, 'Chinoise': 2, 'Vietnamienne': 1, 'Turque': 1, 'Steakhouse': 1, 'Portugaise': 1, 'Pakistanaise': 1, 'Napolitaine': 1, 'Mexicaine': 1, 'Marocaine': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Indienne': 1, 'Campanie': 1, 'Cafe': 1, 'Americaine': 1}",3.88,3.84,3.87,3.7,1.6,0.0,1.85
31087,diane f,2013,10,75,None,None,None,"{'Thai': 3, 'Asiatique': 3, 'Vietnamienne': 2, 'Europeenne': 2, 'Suisse': 1, 'Steakhouse': 1, 'Pakistanaise': 1, 'Indienne': 1, 'Francaise': 1, 'Americaine': 1}",3.97,4.17,3.91,3.95,3.57,0.0,1.76
31113,Alexandreh408,2015,33,39,50-64,H,france,"{'Europeenne': 7, 'Thai': 4, 'Francaise': 4, 'Asiatique': 4, 'Italienne': 3, 'Vietnamienne': 2, 'Suisse': 2, 'Chinoise': 2, 'Americaine': 2, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Internationale': 1, 'Indienne': 1, 'Europe_centrale': 1, 'Brasserie_gastronomique': 1, 'Belge': 1, 'Bar': 1}",3.77,3.88,3.79,3.59,2.42,0.0,1.91
31136,328c_linep,2015,20,15,None,None,france,"{'Steakhouse': 1, 'Francaise': 1, 'Europeenne': 1, 'Americaine': 1}",3.44,3.62,3.62,3.62,3.31,0.0,2.0
31152,Vinceetvero,2015,132,91,35-49,H,france,"{'Europeenne': 12, 'Francaise': 9, 'Suisse': 5, 'Italienne': 5, 'Mediterraneenne': 3, 'Steakhouse': 2, 'Saine': 1, 'Pakistanaise': 1, 'Moderne': 1, 'Internationale': 1, 'Indienne': 1, 'Grillades': 1, 'Brasserie_gastronomique': 1}",4.19,4.29,4.27,4.01,2.03,0.1,2.1
31445,Cha80,2012,78,31,None,None,france,"{'Francaise': 18, 'Europeenne': 12, 'Italienne': 4, 'Asiatique': 4, 'Restauration_rapide': 3, 'Pizza': 3, 'Americaine': 3, 'Turque': 2, 'Sushi': 2, 'Steakhouse': 2, 'Mediterraneenne': 2, 'Japonaise': 2, 'Grillades': 2, 'Chinoise': 2, 'Bar': 2, 'Tunisienne': 1, 'Traiteur': 1, 'Suisse': 1, 'Saine': 1, 'Pub': 1, 'Pakistanaise': 1, 'Mexicaine': 1, 'Marocaine': 1, 'Latino': 1, 'Internationale': 1, 'Indienne': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Amerique_centrale': 1}",3.69,3.74,3.63,3.59,2.09,0.03,1.81
31463,Sylvie2539,2014,101,59,None,None,france,"{'Francaise': 12, 'Europeenne': 7, 'Thai': 2, 'Asiatique': 2, 'Turque': 1, 'Restauration_rapide': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Grecque': 1}",4.2,4.28,4.23,4.07,2.36,0.0,2.07
31472,Aworldofdiscovery,2019,32,84,None,None,suisse,"{'Francaise': 3, 'Europeenne': 3, 'Suisse': 1, 'Steakhouse': 1, 'Pub': 1, 'Grillades': 1, 'Bar': 1, 'Americaine': 1}",3.89,3.89,4.0,3.89,4.3,0.0,2.0
31659,thierrymulhouse,2019,131,222,None,None,france,"{'Francaise': 23, 'Europeenne': 20, 'Italienne': 9, 'Mediterraneenne': 8, 'Saine': 4, 'Pizza': 4, 'Turque': 3, 'Suisse': 2, 'Restauration_rapide': 2, 'Moderne': 2, 'Lombarde': 2, 'Italie_du_Nord': 2, 'Europe_centrale': 2, 'Cafe': 2, 'Toscane': 1, 'Thai': 1, 'Russe': 1, 'Restaurants_de_biere': 1, 'Mexicaine': 1, 'Marocaine': 1, 'Libanaise': 1, 'Latino': 1, 'Italie_du_Centre': 1, 'Indienne': 1, 'Grillades': 1, 'Espagnole': 1, 'Diner': 1, 'Bar': 1, 'Asiatique': 1, 'Amerique_centrale': 1, 'Americaine': 1, 'Allemande': 1}",3.97,3.94,3.95,3.81,2.38,0.03,1.95
31770,"EddyvdbrAmersfoort, ",2017,37,23,None,None,pays-bas,"{'Steakhouse': 1, 'Pub': 1, 'Pizza': 1, 'Italienne': 1, 'Grillades': 1, 'Bar_a_bieres': 1, 'Bar': 1}",4.5,4.0,3.5,4.0,0.0,0.0,2.0
31842,Le01970,2012,12,111,None,None,suisse,"{'Europeenne': 3, 'Francaise': 2, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Napolitaine': 1, 'Latino': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Campanie': 1, 'Argentine': 1}",4.1,4.19,4.07,3.98,2.1,0.0,1.76
31849,253vincentb,2013,61,69,25-34,H,suisse,"{'Europeenne': 20, 'Francaise': 14, 'Mediterraneenne': 8, 'Suisse': 7, 'Italienne': 4, 'Asiatique': 4, 'Pizza': 3, 'Moderne': 3, 'Americaine': 3, 'Thai': 2, 'Restauration_rapide': 2, 'Napolitaine': 2, 'Libanaise': 2, 'Italie_du_Sud': 2, 'Internationale': 2, 'Campanie': 2, 'Soupes': 1, 'Saine': 1, 'Japonaise': 1, 'Grecque': 1, 'Fusion': 1, 'Diner': 1, 'Coreenne': 1, 'Bar_a_vins': 1, 'Bar': 1}",4.18,4.13,3.99,3.83,2.76,0.13,2.12
31889,AnakinSkywok,2010,14,186,None,None,suisse,"{'Europeenne': 7, 'Asiatique': 5, 'Francaise': 4, 'Mediterraneenne': 3, 'Internationale': 3, 'Vietnamienne': 2, 'Thai': 2, 'Suisse': 2, 'Italienne': 2, 'Romana': 1, 'Pizza': 1, 'Moderne': 1, 'Latium': 1, 'Italie_du_Centre': 1, 'Chinoise': 1, 'Bar_a_vins': 1}",3.79,3.89,3.75,3.53,1.56,0.0,2.0
31891,801yvang,2013,66,46,None,None,suisse,"{'Europeenne': 18, 'Suisse': 13, 'Francaise': 13, 'Italienne': 6, 'Pizza': 4, 'Mediterraneenne': 3, 'Steakhouse': 2, 'Thai': 1, 'Napolitaine': 1, 'Moderne': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Diner': 1, 'Campanie': 1, 'Asiatique': 1, 'Americaine': 1}",3.91,4.07,3.96,3.76,3.09,0.05,2.03
31899,HELGIL,2012,337,177,None,None,france,"{'Europeenne': 17, 'Francaise': 13, 'Europe_centrale': 5, 'Mediterraneenne': 4, 'Italienne': 4, 'Allemande': 4, 'Suisse': 3, 'Lombarde': 3, 'Italie_du_Nord': 3, 'Moderne': 1, 'Internationale': 1}",3.98,4.08,4.06,3.87,3.49,0.17,2.07
31918,dumelab,2015,20,8,50-64,H,suisse,"{'Europeenne': 9, 'Francaise': 8, 'Suisse': 3, 'Steakhouse': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Latino': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Bresilienne': 1, 'Asiatique': 1}",3.93,4.0,3.95,3.65,3.11,0.1,2.3
31978,624antoined,2013,36,24,35-49,H,suisse,"{'Europeenne': 7, 'Francaise': 6, 'Suisse': 2, 'Steakhouse': 2, 'Moderne': 2, 'Grillades': 2, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Brasserie_gastronomique': 1, 'Bar': 1}",4.28,4.34,4.21,4.01,3.08,0.26,2.58
31997,nicz84,2015,73,40,None,None,france,"{'Vietnamienne': 3, 'Asiatique': 3, 'Thai': 2, 'Steakhouse': 1, 'Mediterraneenne': 1, 'Francaise': 1, 'Europeenne': 1, 'Chinoise': 1, 'Americaine': 1}",4.0,4.25,4.03,3.92,2.28,0.0,2.06
32035,jkeau,2012,94,44,None,None,suisse,"{'Europeenne': 7, 'Francaise': 6, 'Suisse': 3, 'Asiatique': 3, 'Americaine': 3, 'Saine': 2, 'Chinoise': 2, 'Bresilienne': 2, 'Bar': 2, 'Traiteur': 1, 'Thai': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Grillades': 1, 'Grecque': 1, 'Diner': 1, 'Brasserie_gastronomique': 1}",3.91,3.99,3.99,3.77,3.36,0.0,1.98
32041,steve k,2016,37,31,25-34,H,suisse,"{'Europeenne': 12, 'Francaise': 7, 'Suisse': 5, 'Italienne': 5, 'Mediterraneenne': 4, 'Americaine': 4, 'Pub': 3, 'Indienne': 3, 'Steakhouse': 2, 'Restauration_rapide': 2, 'Pizza': 2, 'Japonaise': 2, 'Bar': 2, 'Asiatique': 2, 'Vietnamienne': 1, 'Turque': 1, 'Soupes': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1}",3.94,3.83,3.78,3.68,2.39,0.0,1.8
32081,raoulr488,2008,129,66,None,None,suisse,"{'Francaise': 7, 'Suisse': 6, 'Europeenne': 6, 'Pizza': 4, 'Steakhouse': 3, 'Italienne': 3, 'Americaine': 3, 'Restauration_rapide': 2, 'Asiatique': 2, 'Sushi': 1, 'Pub': 1, 'Japonaise': 1, 'Internationale': 1, 'Diner': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1}",3.9,3.99,3.97,3.6,2.11,0.0,1.88
32133,Viedourle,2022,10,8,None,None,france,"{'Francaise': 5, 'Europeenne': 5, 'Suisse': 2, 'Pizza': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Cafe': 1, 'Asiatique': 1}",4.39,3.73,3.73,3.8,1.74,0.0,2.0
32151,Mary Katherine B,2014,24,59,25-34,F,france,"{'Europeenne': 3, 'Suisse': 2, 'Pizza': 2, 'Mediterraneenne': 2, 'Italienne': 2, 'Internationale': 1, 'Europe_centrale': 1}",4.17,4.17,4.17,4.0,3.5,0.0,2.0
32164,isacatillaz,2009,80,36,None,None,suisse,"{'Europeenne': 15, 'Pizza': 9, 'Italienne': 9, 'Suisse': 6, 'Mediterraneenne': 5, 'Francaise': 4, 'Portugaise': 2, 'Turque': 1, 'Steakhouse': 1, 'Sicilienne': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Marocaine': 1, 'Italie_du_Sud': 1, 'Europe_centrale': 1, 'Diner': 1, 'Britannique': 1, 'Bar_a_vins': 1, 'Bar': 1}",4.07,3.44,3.46,3.25,1.95,0.0,2.0
32209,kirstina2015,2015,11,9,None,None,None,"{'Suisse': 2, 'Francaise': 2, 'Steakhouse': 1, 'Europeenne': 1, 'Cafe': 1, 'Americaine': 1}",4.06,4.17,4.17,3.78,2.89,0.0,2.0
32218,marcm011170,2014,85,42,None,None,france,"{'Europeenne': 6, 'Francaise': 5, 'Americaine': 3, 'Pub': 2, 'Bar': 2, 'Suisse': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Italienne': 1, 'Europe_centrale': 1, 'Bar_a_vins': 1, 'Bar_a_bieres': 1}",4.12,4.18,4.11,3.74,2.62,0.0,2.0
32233,Tradingcoyote,2011,156,399,35-49,H,suisse,"{'Europeenne': 29, 'Francaise': 20, 'Italienne': 12, 'Mediterraneenne': 11, 'Asiatique': 10, 'Suisse': 8, 'Japonaise': 7, 'Brasserie_gastronomique': 6, 'Chinoise': 4, 'Bar': 4, 'Sushi': 3, 'Traiteur': 2, 'Pizza': 2, 'Internationale': 2, 'Fusion': 2, 'Bar_a_vins': 2, 'Thai': 1, 'Steakhouse': 1, 'Soupes': 1, 'Saine': 1, 'Pub': 1, 'Napolitaine': 1, 'Moderne': 1, 'Italie_du_Sud': 1, 'Europe_centrale': 1, 'Espagnole': 1, 'Diner': 1, 'Catalane': 1, 'Campanie': 1, 'Americaine': 1, 'Africaine': 1}",4.03,4.05,3.95,3.69,3.14,0.06,2.16
32235,AntoninB90,2015,46,16,None,None,suisse,"{'Francaise': 21, 'Europeenne': 21, 'Suisse': 7, 'Italienne': 5, 'Bar': 5, 'Mediterraneenne': 4, 'Americaine': 4, 'Steakhouse': 3, 'Pub': 3, 'Pizza': 2, 'Asiatique': 2, 'Saine': 1, 'Napolitaine': 1, 'Libanaise': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Espagnole': 1, 'Campanie': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Belge': 1, 'Bar_a_vins': 1}",4.12,3.8,3.75,3.43,2.08,0.13,2.02
32248,kateee2302,2019,10,6,None,None,None,"{'Suisse': 3, 'Europeenne': 3, 'Steakhouse': 2, 'Italienne': 2, 'Francaise': 2, 'Portugaise': 1}",3.88,4.06,3.72,3.66,3.66,0.0,2.0
32250,Kenway11,2019,8,5,None,None,None,"{'Suisse': 2, 'Italienne': 2, 'Europeenne': 2, 'Asiatique': 2, 'Thai': 1, 'Sushi': 1, 'Steakhouse': 1, 'Portugaise': 1, 'Japonaise': 1, 'Francaise': 1}",4.05,3.52,3.32,3.28,3.1,0.0,2.0
32328,AlxAlfeirao,2013,50,48,None,None,None,"{'Europeenne': 14, 'Suisse': 7, 'Italienne': 6, 'Francaise': 6, 'Mediterraneenne': 5, 'Steakhouse': 3, 'Pizza': 3, 'Internationale': 3, 'Asiatique': 2, 'Thai': 1, 'Sushi': 1, 'Restauration_rapide': 1, 'Napolitaine': 1, 'Moderne': 1, 'Italie_du_Sud': 1, 'Europe_centrale': 1, 'Campanie': 1, 'Cafe': 1, 'Bar': 1, 'Americaine': 1}",3.84,3.94,3.82,3.69,2.74,0.0,1.84
32350,MlleGenevevoyageuse,2018,21,8,25-34,F,suisse,"{'Europeenne': 4, 'Mediterraneenne': 3, 'Bar': 3, 'Pub': 2, 'Italienne': 2, 'Francaise': 2, 'Americaine': 2, 'Suisse': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Grillades': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1}",3.57,3.19,3.36,3.08,0.87,0.12,1.81
32379,jeffgarcia76,2016,8,9,None,None,france,"{'Francaise': 4, 'Europeenne': 4, 'Mediterraneenne': 2, 'Suisse': 1, 'Steakhouse': 1, 'Italienne': 1}",4.25,4.25,4.36,3.78,1.0,0.06,2.22
32404,Pitouille01,2009,93,121,None,None,suisse,"{'Europeenne': 12, 'Francaise': 8, 'Asiatique': 7, 'Suisse': 6, 'Italienne': 6, 'Thai': 5, 'Mediterraneenne': 3, 'Chinoise': 3, 'Vietnamienne': 2, 'Steakhouse': 2, 'Europe_centrale': 2, 'Ukrainienne': 1, 'Toscane': 1, 'Sarde': 1, 'Pub': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Grillades': 1, 'Fusion': 1, 'Espagnole': 1, 'Bar': 1}",3.88,3.97,3.96,3.72,2.26,0.0,1.97
32432,marinem842,2016,27,16,None,None,france,"{'Japonaise': 2, 'Chinoise': 2, 'Asiatique': 2, 'Steakhouse': 1, 'Grillades': 1, 'Francaise': 1, 'Europeenne': 1}",3.6,3.43,3.6,3.67,2.37,0.0,1.73
32433,jacquess526,2012,64,36,None,None,None,"{'Francaise': 14, 'Europeenne': 7, 'Grillades': 2, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Indienne': 1, 'Canadienne': 1, 'Americaine': 1}",3.89,3.96,4.04,3.9,3.35,0.0,2.23
32438,marionh989,2014,46,23,18-24,F,france,"{'Francaise': 7, 'Europeenne': 6, 'Tunisienne': 1, 'Steakhouse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Italienne': 1, 'Grillades': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",3.76,3.79,3.91,3.77,3.56,0.0,1.8
32446,224mathildeh,2014,57,27,None,None,france,"{'Francaise': 4, 'Steakhouse': 2, 'Grillades': 2, 'Pub': 1, 'Europeenne': 1, 'Bar': 1, 'Americaine': 1}",3.5,3.38,3.76,3.5,3.5,0.0,2.0
32448,571marcm,2014,62,104,35-49,H,france,"{'Francaise': 7, 'Europeenne': 5, 'Bar': 3, 'Steakhouse': 1, 'Pub': 1, 'Japonaise': 1, 'Grillades': 1, 'Chinoise': 1, 'Asiatique': 1, 'Americaine': 1}",3.56,3.31,3.42,3.33,2.77,0.0,1.75
32449,kwikwi2019,2019,12,3,None,None,france,"{'Francaise': 4, 'Steakhouse': 2, 'Grillades': 2, 'Europeenne': 2, 'Tunisienne': 1, 'Restauration_rapide': 1, 'Mediterraneenne': 1, 'Marocaine': 1, 'Americaine': 1}",3.59,3.5,3.64,3.68,3.05,0.0,1.82
32454,florence t,2012,13,6,None,None,None,"{'Francaise': 6, 'Europeenne': 4, 'Steakhouse': 1, 'Grillades': 1}",3.7,3.64,3.8,3.64,3.48,0.0,1.91
32460,Mhelene B,2018,25,14,None,None,None,"{'Francaise': 8, 'Europeenne': 5, 'Bar': 2, 'Pizza': 1, 'Italienne': 1, 'Cafe': 1}",4.02,3.35,3.39,3.29,1.65,0.0,1.45
32461,kalouv,2014,14,10,None,None,None,"{'Francaise': 4, 'Europeenne': 3, 'Steakhouse': 1, 'Grillades': 1, 'Americaine': 1}",4.25,4.12,4.25,4.0,4.0,0.0,2.0
32464,roybousquet,2013,90,50,None,None,france,"{'Francaise': 2, 'Europeenne': 2}",3.78,3.5,3.78,3.78,3.5,0.0,2.0
