,username,registration_date,nb_of_comments,nb_of_cities,age,sex,country,top_cuisines,avg_overall_rating,avg_cuisine_rating,avg_service_rating,avg_quality_price_rating,avg_mood_rating,avg_michelin,avg_price_range_estimation
93346,dinamaurice2015,2008,39,22,35-49,F,suisse,"{'Europeenne': 13, 'Francaise': 7, 'Suisse': 4, 'Mediterraneenne': 3, 'Italienne': 3, 'Fusion': 3, 'Bar': 3, 'Steakhouse': 2, 'Pizza': 2, 'Traiteur': 1, 'Saine': 1, 'Pub': 1, 'Napolitaine': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Grecque': 1, 'Coreenne': 1, 'Campanie': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1, 'Americaine': 1}",4.11,3.79,3.73,3.4,2.36,0.0,2.14
93348,TabataVigne,2007,7,16,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Soupes': 1, 'Japonaise': 1, 'Fusion': 1, 'Asiatique': 1}",4.17,4.5,4.5,4.0,1.33,0.33,2.33
93356,Nephtys58,2018,32,9,None,None,suisse,"{'Europeenne': 10, 'Francaise': 9, 'Mediterraneenne': 7, 'Asiatique': 7, 'Italienne': 3, 'Internationale': 3, 'Chinoise': 3, 'Suisse': 2, 'Libanaise': 2, 'Japonaise': 2, 'Traiteur': 1, 'Soupes': 1, 'Sicilienne': 1, 'Sarde': 1, 'Saine': 1, 'Peruvienne': 1, 'Pizza': 1, 'Moderne': 1, 'Latino': 1, 'Italie_du_Sud': 1, 'Indienne': 1, 'Fusion': 1, 'Cafe': 1, 'Bangladaise': 1}",4.06,4.09,4.03,3.72,1.75,0.06,2.06
93357,petras881,2012,3,3,None,None,suisse,"{'Europeenne': 2, 'Peruvienne': 1, 'Latino': 1, 'Japonaise': 1, 'Fusion': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Asiatique': 1}",3.9,4.4,4.2,3.7,0.4,0.0,2.4
93359,maryiposa,2016,28,5,25-34,F,suisse,"{'Europeenne': 7, 'Mediterraneenne': 5, 'Francaise': 4, 'Fusion': 3, 'Saine': 2, 'Italienne': 2, 'Asiatique': 2, 'Toscane': 1, 'Thai': 1, 'Sushi': 1, 'Steakhouse': 1, 'Pub': 1, 'Pizza': 1, 'Libanaise': 1, 'Japonaise': 1, 'Italie_du_Centre': 1, 'Indienne': 1, 'Espagnole': 1, 'Cafe': 1, 'Bar': 1, 'Americaine': 1}",4.05,4.15,4.07,3.7,1.34,0.11,2.17
93374,Flubrian,2012,110,72,25-34,H,suisse,"{'Europeenne': 11, 'Asiatique': 8, 'Francaise': 6, 'Thai': 5, 'Mediterraneenne': 4, 'Italienne': 4, 'Soupes': 3, 'Restauration_rapide': 3, 'Pizza': 2, 'Moderne': 2, 'Libanaise': 2, 'Japonaise': 2, 'Italie_du_Centre': 2, 'Cafe': 2, 'Bar_a_vins': 2, 'Bar': 2, 'Ethiopienne': 1, 'Traiteur': 1, 'Toscane': 1, 'Suisse': 1, 'Sarde': 1, 'Saine': 1, 'Romana': 1, 'Pub': 1, 'Mexicaine': 1, 'Latium': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Grillades': 1, 'Fusion': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Belge': 1, 'Bar_a_bieres': 1, 'Americaine': 1}",4.18,4.02,3.86,3.73,2.35,0.0,1.88
93394,erauseo,2016,11,8,None,None,suisse,"{'Asiatique': 3, 'Chinoise': 2, 'Thai': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Europeenne': 1}",4.16,4.16,4.0,4.19,2.75,0.0,1.5
93398,Christianmartin,2012,57,22,None,None,suisse,"{'Europeenne': 14, 'Francaise': 11, 'Suisse': 5, 'Italienne': 4, 'Asiatique': 4, 'Mediterraneenne': 3, 'Chinoise': 3, 'Portugaise': 2, 'Europe_centrale': 2, 'Thai': 1, 'Sushi': 1, 'Steakhouse': 1, 'Saine': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Napolitaine': 1, 'Moderne': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Fusion': 1, 'Campanie': 1, 'Brasserie_gastronomique': 1}",4.13,3.81,3.75,3.39,2.75,0.16,2.24
93413,Kumaki_Strife,2018,11,11,25-34,H,suisse,"{'Europeenne': 2, 'Toscane': 1, 'Sushi': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Italienne': 1, 'Italie_du_Centre': 1, 'Fusion': 1, 'Francaise': 1, 'Bar': 1, 'Asiatique': 1}",4.0,4.12,4.0,3.75,3.0,0.0,2.0
93426,natch1234,2012,7,5,None,None,suisse,"{'Mexicaine': 2, 'Suisse': 1, 'Peruvienne': 1, 'Latino': 1, 'Japonaise': 1, 'Fusion': 1, 'Europeenne': 1, 'Asiatique': 1}",4.17,4.4,4.17,3.77,0.9,0.0,2.27
93430,Passenger38990300638,2018,5,1,None,None,None,"{'Asiatique': 3, 'Soupes': 2, 'Japonaise': 2, 'Thai': 1, 'Mexicaine': 1, 'Francaise': 1, 'Europeenne': 1}",4.2,4.41,4.3,3.89,1.57,0.0,2.0
93492,Mickael6358,2019,12,6,None,None,None,"{'Francaise': 9, 'Europeenne': 9, 'Suisse': 3, 'Internationale': 2, 'Fusion': 2, 'Peruvienne': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Latino': 1, 'Japonaise': 1, 'Diner': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1, 'Amerique_centrale': 1}",4.54,4.58,4.38,4.17,2.75,0.58,2.75
93493,Road822797,2018,3,3,None,None,None,"{'Sushi': 1, 'Suisse': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",4.5,4.5,4.0,4.0,0.0,0.0,3.0
93494,ArturoM952,2013,36,46,None,None,france,"{'Europeenne': 11, 'Francaise': 8, 'Suisse': 4, 'Mediterraneenne': 4, 'Saine': 2, 'Italienne': 2, 'Brasserie_gastronomique': 2, 'Asiatique': 2, 'Thai': 1, 'Sushi': 1, 'Steakhouse': 1, 'Pizza': 1, 'Marocaine': 1, 'Libanaise': 1, 'Japonaise': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Espagnole': 1}",4.14,4.14,4.05,3.74,3.6,0.08,2.42
93518,sbm3010,2007,67,264,None,None,suisse,"{'Europeenne': 8, 'Suisse': 4, 'Francaise': 4, 'Europe_centrale': 4, 'Asiatique': 4, 'Mediterraneenne': 2, 'Fusion': 2, 'Chinoise': 2, 'Sushi': 1, 'Peruvienne': 1, 'Napolitaine': 1, 'Moderne': 1, 'Latino': 1, 'Japonaise': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Internationale': 1, 'Campanie': 1, 'Brasserie_gastronomique': 1, 'Amerique_centrale': 1}",4.17,4.33,4.17,3.67,3.04,0.17,2.58
93543,gilles h,2020,9,5,None,None,suisse,"{'Europeenne': 5, 'Francaise': 4, 'Suedoise': 1, 'Scandinave': 1, 'Saine': 1, 'Pub': 1, 'Norvegienne': 1, 'Japonaise': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",4.33,4.41,4.41,4.16,2.17,0.52,2.52
93570,SYLROL34,2012,119,361,None,None,france,"{'Francaise': 7, 'Europeenne': 7, 'Suisse': 2, 'Vietnamienne': 1, 'Thai': 1, 'Saine': 1, 'Pub': 1, 'Japonaise': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1, 'Americaine': 1}",3.65,3.85,3.78,3.53,2.88,0.14,2.14
93580,842brendav,2014,19,17,None,None,suisse,"{'Peruvienne': 5, 'Latino': 5, 'Fusion': 3, 'Francaise': 3, 'Asiatique': 3, 'Japonaise': 2, 'Europeenne': 2, 'Amerique_centrale': 2, 'Thai': 1, 'Taiwanaise': 1, 'Sushi': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Espagnole': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Americaine': 1}",4.03,3.88,3.79,3.5,1.5,0.0,2.39
93590,JimmieSmithers,2015,53,20,None,None,suisse,"{'Sushi': 2, 'Restauration_rapide': 2, 'Japonaise': 2, 'Italienne': 2, 'Asiatique': 2, 'Suisse': 1, 'Mediterraneenne': 1, 'Internationale': 1, 'Europeenne': 1}",3.52,3.68,3.52,3.25,2.18,0.0,2.0
93591,alessandragU3133PD,2022,1,1,None,None,None,"{'Japonaise': 1, 'Fusion': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
93592,Journey19765487496,2021,6,4,None,None,france,"{'Japonaise': 1, 'Fusion': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
93593,MarkCorentin,2021,24,18,None,None,suisse,"{'Suisse': 1, 'Steakhouse': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Fusion': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1}",4.45,2.41,2.41,2.14,0.36,0.0,2.45
93594,GaetanA62,2017,4,5,None,None,suisse,"{'Japonaise': 1, 'Fusion': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
93595,nonllu,2019,5,3,None,None,None,"{'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Fusion': 1, 'Europeenne': 1, 'Asiatique': 1}",4.36,4.36,4.21,3.86,1.14,0.0,2.29
93596,sergiomX8468OF,2015,25,15,None,None,france,"{'Japonaise': 1, 'Fusion': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
93597,davedinis,2014,9,8,None,None,None,"{'Japonaise': 1, 'Fusion': 1, 'Asiatique': 1, 'Americaine': 1}",4.5,4.5,4.5,4.0,2.25,0.0,2.0
93598,Alex-pepit,2016,8,7,None,None,None,"{'Japonaise': 1, 'Fusion': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
93599,lex505,2014,23,14,None,None,suisse,"{'Italienne': 2, 'Francaise': 2, 'Europeenne': 2, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Fusion': 1, 'Brasserie_gastronomique': 1, 'Asiatique': 1}",3.75,4.0,3.75,3.38,1.75,0.0,2.25
93600,Odessa B,2015,1,2,None,None,None,"{'Japonaise': 1, 'Fusion': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
93601,JPGe23,2015,105,30,None,None,suisse,"{'Europeenne': 18, 'Mediterraneenne': 13, 'Italienne': 12, 'Asiatique': 11, 'Japonaise': 8, 'Sushi': 7, 'Suisse': 7, 'Libanaise': 6, 'Fusion': 5, 'Francaise': 5, 'Pizza': 4, 'Restauration_rapide': 2, 'Pakistanaise': 2, 'Indienne': 2, 'Bar': 2, 'Thai': 1, 'Sarde': 1, 'Saine': 1, 'Pub': 1, 'Italie_du_Sud': 1, 'Espagnole': 1, 'Bar_a_bieres': 1, 'Americaine': 1}",4.04,4.17,3.92,3.85,3.08,0.03,1.94
93602,PaulinaV339,2016,10,6,None,None,None,"{'Steakhouse': 1, 'Japonaise': 1, 'Fusion': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1, 'Americaine': 1}",4.06,4.28,4.06,3.78,0.0,0.44,2.44
93603,Cyn-Fab,2015,26,16,None,None,france,"{'Restauration_rapide': 1, 'Japonaise': 1, 'Fusion': 1, 'Asiatique': 1, 'Americaine': 1}",4.28,4.28,4.28,3.78,1.78,0.0,2.0
93604,catherinej641,2015,35,10,None,None,suisse,"{'Europeenne': 10, 'Francaise': 9, 'Italienne': 5, 'Asiatique': 4, 'Japonaise': 3, 'Internationale': 3, 'Suisse': 2, 'Pizza': 2, 'Mediterraneenne': 2, 'Peruvienne': 1, 'Napolitaine': 1, 'Latino': 1, 'Italie_du_Sud': 1, 'Fusion': 1, 'Chinoise': 1, 'Campanie': 1, 'Brasserie_gastronomique': 1}",4.2,4.32,4.26,3.95,2.02,0.1,2.21
93605,Raiponce40,2016,11,5,None,None,suisse,"{'Francaise': 3, 'Europeenne': 3, 'Asiatique': 2, 'Japonaise': 1, 'Italienne': 1, 'Fusion': 1, 'Chinoise': 1, 'Bar': 1}",4.37,4.44,4.13,4.13,1.38,0.0,2.19
93606,142linbaba,2012,88,50,None,None,suisse,"{'Francaise': 8, 'Europeenne': 7, 'Suisse': 2, 'Brasserie_gastronomique': 2, 'Saine': 1, 'Portugaise': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Japonaise': 1, 'Italienne': 1, 'Italie_du_Sud': 1, 'Fusion': 1, 'Campanie': 1, 'Asiatique': 1}",4.23,4.22,4.24,3.84,2.81,0.29,2.49
93607,nchl03,2015,15,7,None,None,suisse,"{'Europeenne': 6, 'Francaise': 5, 'Suisse': 2, 'Italienne': 2, 'Asiatique': 2, 'Steakhouse': 1, 'Soupes': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Internationale': 1, 'Fusion': 1, 'Chinoise': 1}",3.96,3.96,3.97,3.72,2.85,0.0,2.08
93608,Olivier1978_-_-4,2019,16,7,None,None,None,"{'Asiatique': 2, 'Vietnamienne': 1, 'Soupes': 1, 'Japonaise': 1, 'Internationale': 1, 'Fusion': 1, 'Europeenne': 1, 'Bar': 1}",4.67,4.5,4.67,4.33,0.0,0.0,2.0
93609,olivierbF9236EV,2010,25,14,None,None,suisse,"{'Asiatique': 2, 'Japonaise': 1, 'Indienne': 1, 'Fusion': 1}",4.5,4.27,4.5,4.23,1.82,0.0,1.55
93610,NicolePa67,2019,5,2,None,None,None,"{'Saine': 2, 'Peruvienne': 1, 'Latino': 1, 'Japonaise': 1, 'Fusion': 1, 'Cafe': 1, 'Asiatique': 1}",4.35,4.5,4.15,4.04,0.0,0.0,2.0
93611,leldeku,2017,7,4,None,None,suisse,{},,,,,,,
93612,amandabD8589BS,2018,2,1,None,None,None,"{'Japonaise': 1, 'Fusion': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
93613,MartynaSle,2010,3,37,None,None,None,"{'Japonaise': 1, 'Fusion': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
93614,603ericam,2013,64,102,50-64,F,suisse,{},,,,,,,
93615,filly136,2016,1,1,None,None,None,"{'Japonaise': 1, 'Fusion': 1, 'Asiatique': 1}",4.5,4.5,4.5,4.0,0.0,0.0,2.0
93630,ChristineF3024,2016,3,2,None,None,None,"{'Turque': 1, 'Sushi': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Cafe': 1, 'Asiatique': 1}",3.67,3.89,4.0,3.56,2.61,0.0,1.67
93636,hazinheira,2008,709,582,35-49,H,singapour,"{'Europeenne': 3, 'Steakhouse': 1, 'Mediterraneenne': 1, 'Italienne': 1, 'Francaise': 1}",4.0,4.33,4.5,3.5,2.67,0.0,2.33
93638,lolitap225,2013,37,23,None,None,france,"{'Francaise': 4, 'Europeenne': 3, 'Asiatique': 2, 'Americaine': 2, 'Vietnamienne': 1, 'Thai': 1, 'Suisse': 1, 'Steakhouse': 1, 'Saine': 1, 'Pizza': 1, 'Japonaise': 1, 'Italienne': 1, 'Grillades': 1, 'Chinoise': 1}",3.82,3.21,3.25,2.96,2.34,0.1,1.9
93640,paz1222,2016,16,7,None,None,suisse,"{'Europeenne': 7, 'Suisse': 5, 'Francaise': 4, 'Italienne': 3, 'Restauration_rapide': 2, 'Pizza': 2, 'Vietnamienne': 1, 'Thai': 1, 'Soupes': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Japonaise': 1, 'Chinoise': 1, 'Asiatique': 1}",3.56,3.64,3.56,3.48,1.66,0.0,1.82
93651,p4gu,2014,51,35,25-34,H,suisse,"{'Europeenne': 8, 'Italienne': 6, 'Pizza': 3, 'Francaise': 3, 'Bar': 3, 'Americaine': 3, 'Suisse': 2, 'Mediterraneenne': 2, 'Sushi': 1, 'Steakhouse': 1, 'Sicilienne': 1, 'Saine': 1, 'Pub': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Grecque': 1, 'Europe_centrale': 1, 'Cafe': 1, 'Britannique': 1, 'Bar_a_bieres': 1, 'Asiatique': 1}",3.94,4.05,3.78,3.64,2.57,0.0,2.11
93703,VoyageurPro1227,2018,4,2,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Bar_a_vins': 2, 'Suisse': 1, 'Japonaise': 1, 'Italienne': 1, 'Asiatique': 1}",4.19,4.22,3.91,3.75,2.5,0.0,2.0
93709,jacquo59,2007,24,99,None,None,None,"{'Francaise': 3, 'Europeenne': 3, 'Moderne': 2, 'Italienne': 2, 'Steakhouse': 1, 'Peruvienne': 1, 'Mediterraneenne': 1, 'Latino': 1, 'Japonaise': 1, 'Diner': 1, 'Bar_a_vins': 1, 'Asiatique': 1, 'Americaine': 1}",4.17,4.19,4.03,3.64,1.56,0.22,2.44
93737,sacresmarcheurs,2019,12,4,None,None,suisse,"{'Suisse': 2, 'Europeenne': 2, 'Sushi': 1, 'Japonaise': 1, 'Francaise': 1, 'Europe_centrale': 1}",4.33,4.5,4.33,3.67,4.33,0.0,2.33
93749,Milu1919,2015,49,26,None,None,suisse,"{'Europeenne': 6, 'Francaise': 5, 'Suisse': 4, 'Italienne': 4, 'Mediterraneenne': 3, 'Japonaise': 1, 'Asiatique': 1}",3.79,4.04,3.82,3.56,2.94,0.0,1.9
93767,liliC1990,2015,20,12,None,None,suisse,"{'Europeenne': 4, 'Suisse': 3, 'Francaise': 3, 'Mediterraneenne': 2, 'Italienne': 2, 'Asiatique': 2, 'Pizza': 1, 'Libanaise': 1, 'Japonaise': 1, 'Indienne': 1, 'Grillades': 1, 'Chinoise': 1}",3.88,4.07,3.92,3.57,3.43,0.0,1.83
93796,doudoucc,2010,17,16,None,None,None,"{'Francaise': 2, 'Europeenne': 2, 'Sushi': 1, 'Suisse': 1, 'Japonaise': 1}",4.35,4.65,4.35,3.96,4.15,0.0,2.38
93804,13xtl,2020,39,20,None,None,None,"{'Suisse': 5, 'Francaise': 5, 'Europeenne': 5, 'Italienne': 3, 'Asiatique': 3, 'Americaine': 2, 'Thai': 1, 'Sushi': 1, 'Restauration_rapide': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Chinoise': 1, 'Bar_a_vins': 1}",4.05,3.29,3.21,3.04,2.52,0.08,1.96
93858,Ratshell,2007,40,97,None,None,suisse,"{'Europeenne': 2, 'Sushi': 1, 'Suisse': 1, 'Pub': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Britannique': 1, 'Bar': 1, 'Asiatique': 1}",4.0,3.64,3.68,3.68,3.86,0.0,2.0
93892,olenav2014,2014,11,4,18-24,F,suisse,"{'Asiatique': 3, 'Japonaise': 2, 'Chinoise': 1}",4.42,4.5,4.0,4.42,4.0,0.0,2.0
93905,Davelibri,2013,6,1,None,None,None,"{'Asiatique': 2, 'Sushi': 1, 'Suisse': 1, 'Restauration_rapide': 1, 'Japonaise': 1, 'Indienne': 1, 'Europeenne': 1}",3.83,4.17,3.83,3.83,3.67,0.0,1.67
93932,HEA77,2017,88,31,None,None,suisse,"{'Europeenne': 13, 'Francaise': 10, 'Mediterraneenne': 3, 'Italienne': 3, 'Bar': 3, 'Suisse': 2, 'Pizza': 2, 'Japonaise': 2, 'Asiatique': 2, 'Traiteur': 1, 'Toscane': 1, 'Sushi': 1, 'Sicilienne': 1, 'Romana': 1, 'Peruvienne': 1, 'Pub': 1, 'Napolitaine': 1, 'Moderne': 1, 'Latium': 1, 'Latino': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Internationale': 1, 'Europe_centrale': 1, 'Espagnole': 1, 'Campanie': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1}",4.13,3.99,4.01,3.67,2.45,0.17,2.1
93999,eric_voisard,2015,47,29,None,None,suisse,"{'Europeenne': 11, 'Suisse': 7, 'Francaise': 6, 'Europe_centrale': 3, 'Saine': 1, 'Mediterraneenne': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Italienne': 1, 'Cubaine': 1, 'Chinoise': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Asiatique': 1, 'Amerique_centrale': 1, 'Americaine': 1}",3.91,3.99,4.1,3.63,3.09,0.19,2.34
94006,CJgnv,2016,2,2,None,None,france,"{'Peruvienne': 1, 'Mexicaine': 1, 'Latino': 1, 'Japonaise': 1, 'Cubaine': 1, 'Bar': 1, 'Asiatique': 1, 'Amerique_centrale': 1, 'Americaine': 1}",3.78,4.06,4.0,3.28,1.78,0.0,2.56
94014,Herve P,2015,12,3,None,None,suisse,"{'Europeenne': 5, 'Francaise': 4, 'Suisse': 3, 'Bar': 2, 'Americaine': 2, 'Sushi': 1, 'Mediterraneenne': 1, 'Moderne': 1, 'Mexicaine': 1, 'Marocaine': 1, 'Libanaise': 1, 'Japonaise': 1, 'Cubaine': 1, 'Amerique_centrale': 1}",3.63,3.79,3.71,3.35,3.27,0.06,2.0
94021,Outlander78,2010,49,154,None,None,suisse,"{'Europeenne': 3, 'Restauration_rapide': 2, 'Pizza': 2, 'Italienne': 2, 'Bar': 2, 'Asiatique': 2, 'Americaine': 2, 'Thai': 1, 'Sushi': 1, 'Suisse': 1, 'Pub': 1, 'Napolitaine': 1, 'Mediterraneenne': 1, 'Mexicaine': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Francaise': 1, 'Cubaine': 1, 'Campanie': 1, 'Amerique_centrale': 1}",3.27,3.6,3.23,3.25,3.52,0.0,1.77
94037,bugmar,2015,14,9,None,None,suisse,"{'Francaise': 2, 'Europeenne': 2, 'Sushi': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Asiatique': 1}",4.22,4.36,4.08,3.81,3.33,0.28,2.28
94040,maxl134,2015,8,7,None,None,luxembourg,"{'Sushi': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1}",4.0,4.0,4.0,3.33,4.0,0.0,2.33
94053,sarah s,2014,3,1,None,None,suisse,"{'Francaise': 2, 'Europeenne': 2, 'Sushi': 1, 'Suisse': 1, 'Japonaise': 1, 'Asiatique': 1}",3.88,4.0,4.0,3.75,3.75,0.0,2.0
94060,SCE,2018,59,20,None,None,None,"{'Sushi': 2, 'Japonaise': 2, 'Asiatique': 2, 'Francaise': 1, 'Europeenne': 1}",4.0,4.38,4.0,3.5,3.62,0.0,2.77
94069,London2300,2018,21,9,None,None,suisse,"{'Europeenne': 5, 'Francaise': 4, 'Brasserie_gastronomique': 3, 'Bar': 2, 'Asiatique': 2, 'Sushi': 1, 'Suisse': 1, 'Peruvienne': 1, 'Pub': 1, 'Portugaise': 1, 'Moderne': 1, 'Latino': 1, 'Japonaise': 1, 'Internationale': 1, 'Cafe': 1, 'Bresilienne': 1}",3.86,3.57,3.47,3.35,2.74,0.0,1.78
94070,danikadistefano,2016,70,23,None,None,canada,"{'Suisse': 1, 'Soupes': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Bar': 1, 'Asiatique': 1}",3.5,4.0,3.75,3.25,3.75,0.0,2.0
94075,mohamedp956,2013,24,5,None,None,suisse,"{'Europeenne': 5, 'Suisse': 3, 'Mediterraneenne': 2, 'Francaise': 2, 'Ethiopienne': 1, 'Vietnamienne': 1, 'Thai': 1, 'Steakhouse': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1, 'Chinoise': 1, 'Bar': 1, 'Asiatique': 1, 'Africaine': 1}",3.85,3.97,3.82,3.65,3.07,0.0,1.88
94090,DRM55,2007,283,252,None,None,suisse,"{'Asiatique': 4, 'Europeenne': 3, 'Suisse': 2, 'Mediterraneenne': 2, 'Japonaise': 2, 'Francaise': 2, 'Bar': 2, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Pizza': 1, 'Libanaise': 1, 'Italienne': 1, 'Internationale': 1, 'Chinoise': 1}",3.79,3.9,3.77,3.45,3.69,0.0,2.1
94103,302etiennem,2009,26,206,None,None,suisse,"{'Asiatique': 3, 'Pizza': 2, 'Italienne': 2, 'Europeenne': 2, 'Bar': 2, 'Americaine': 2, 'Sushi': 1, 'Suisse': 1, 'Saine': 1, 'Pub': 1, 'Nepalaise': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Francaise': 1, 'Chinoise': 1}",3.7,3.14,3.03,3.03,2.25,0.0,1.81
94109,SpoonTrophy,2014,39,10,None,None,None,"{'Europeenne': 8, 'Suisse': 4, 'Italienne': 3, 'Francaise': 3, 'Bar': 3, 'Pub': 2, 'Mediterraneenne': 2, 'Asiatique': 2, 'Americaine': 2, 'Sushi': 1, 'Steakhouse': 1, 'Saine': 1, 'Pizza': 1, 'Lombarde': 1, 'Japonaise': 1, 'Italie_du_Nord': 1, 'Grillades': 1, 'Chinoise': 1, 'Belge': 1, 'Bar_a_vins': 1}",3.8,3.95,3.86,3.56,3.68,0.08,2.14
94123,davidvincent,2010,13,387,25-34,H,None,"{'Francaise': 4, 'Europeenne': 4, 'Suisse': 2, 'Sushi': 1, 'Steakhouse': 1, 'Restauration_rapide': 1, 'Pub': 1, 'Mediterraneenne': 1, 'Libanaise': 1, 'Japonaise': 1, 'Europe_centrale': 1, 'Brasserie_gastronomique': 1, 'Bar': 1, 'Asiatique': 1}",3.66,3.82,3.62,3.41,3.71,0.0,2.18
94169,changrosarey,2015,3,2,None,None,suisse,"{'Restauration_rapide': 1, 'Japonaise': 1, 'Francaise': 1, 'Europeenne': 1, 'Asiatique': 1, 'Americaine': 1}",3.81,3.5,3.81,3.06,2.75,0.12,1.88
94210,731daliam,2014,20,20,None,None,suisse,"{'Mediterraneenne': 3, 'Europeenne': 2, 'Sushi': 1, 'Pizza': 1, 'Libanaise': 1, 'Japonaise': 1, 'Italienne': 1, 'Internationale': 1}",4.12,4.42,4.0,3.92,2.33,0.42,2.42
94235,Photographe17,2016,5,4,None,None,suisse,"{'Europeenne': 3, 'Sushi': 2, 'Asiatique': 2, 'Suisse': 1, 'Pizza': 1, 'Mediterraneenne': 1, 'Japonaise': 1, 'Italienne': 1, 'Francaise': 1, 'Europe_centrale': 1, 'Chinoise': 1}",4.12,4.31,4.21,4.02,2.23,0.21,2.21
94238,Chalana1105,2014,57,21,None,None,suisse,"{'Europeenne': 23, 'Italienne': 16, 'Mediterraneenne': 12, 'Pizza': 10, 'Francaise': 7, 'Suisse': 4, 'Restauration_rapide': 3, 'Portugaise': 3, 'Bar': 2, 'Asiatique': 2, 'Americaine': 2, 'Toscane': 1, 'Sushi': 1, 'Steakhouse': 1, 'Saine': 1, 'Perse': 1, 'Napolitaine': 1, 'Moderne': 1, 'Japonaise': 1, 'Italie_du_Sud': 1, 'Italie_du_Centre': 1, 'Europe_centrale': 1, 'Espagnole': 1, 'Chinoise': 1, 'Campanie': 1, 'Cafe': 1, 'Brasserie_gastronomique': 1, 'Bar_a_vins': 1}",3.77,3.82,3.71,3.53,2.98,0.06,1.99
94240,SylviaB2242,2016,12,5,None,None,None,"{'Europeenne': 3, 'Sushi': 2, 'Pizza': 2, 'Mediterraneenne': 2, 'Japonaise': 2, 'Italienne': 2, 'Asiatique': 2, 'Restauration_rapide': 1, 'Napolitaine': 1, 'Italie_du_Sud': 1, 'Francaise': 1, 'Campanie': 1}",3.91,4.11,4.11,3.83,2.93,0.0,1.78
